stock,date,ER,run_length_mean,VR
BHARTIARTL,2025-05-15,0.0204,7.46,0.9578
BHARTIARTL,2025-05-16,0.0086,7.5,0.9952
BHARTIARTL,2025-05-19,0.0241,7.28,0.9612
BHARTIARTL,2025-05-20,0.024,7.35,0.9628
BHARTIARTL,2025-05-21,0.0121,7.35,0.9604
BHARTIARTL,2025-05-22,0.0107,6.94,0.9337
BHARTIARTL,2025-05-23,0.0038,6.98,0.9278
BHARTIARTL,2025-05-26,0.0075,6.94,0.9082
BHARTIARTL,2025-05-27,0.0058,7.11,0.897
BHARTIARTL,2025-05-28,0.005,7.21,0.9124
BHARTIARTL,2025-05-29,0.0029,7.39,0.9274
BHARTIARTL,2025-05-30,0.0003,7.43,0.8902
BHARTIARTL,2025-06-02,0.0171,7.65,0.8227
BHARTIARTL,2025-06-03,0.0225,7.77,0.8274
BHARTIARTL,2025-06-04,0.0086,7.98,0.8389
BHARTIARTL,2025-06-05,0.0055,7.77,0.8346
BHARTIARTL,2025-06-06,0.0001,7.65,0.8387
BHARTIARTL,2025-06-09,0.0026,7.94,0.8503
BHARTIARTL,2025-06-10,0.0043,7.81,0.8541
BHARTIARTL,2025-06-11,0.0075,7.81,0.8591
BHARTIARTL,2025-06-12,0.0126,8.24,0.7549
BHARTIARTL,2025-06-13,0.0132,7.98,0.7354
BHARTIARTL,2025-06-16,0.0183,8.15,0.7626
BHARTIARTL,2025-06-17,0.0238,8.2,0.7601
BHARTIARTL,2025-06-18,0.0181,8.06,0.7645
BHARTIARTL,2025-06-19,0.0254,8.29,0.7739
BHARTIARTL,2025-06-20,0.045,8.47,0.8634
BHARTIARTL,2025-06-23,0.0426,8.38,0.8619
BHARTIARTL,2025-06-24,0.0417,8.47,0.8597
BHARTIARTL,2025-06-25,0.0488,8.38,0.8623
BHARTIARTL,2025-06-26,0.0709,8.72,0.9341
BHARTIARTL,2025-06-27,0.0791,8.19,0.9519
BHARTIARTL,2025-06-30,0.0713,8.42,0.9621
BHARTIARTL,2025-07-01,0.0696,8.52,0.9867
BHARTIARTL,2025-07-02,0.0717,8.28,0.982
BHARTIARTL,2025-07-03,0.063,8.19,0.9533
BHARTIARTL,2025-07-04,0.0687,8.06,0.9377
BHARTIARTL,2025-07-07,0.0741,8.24,0.9362
BHARTIARTL,2025-07-08,0.0761,8.33,0.9229
BHARTIARTL,2025-07-09,0.0631,8.24,0.9084
BHARTIARTL,2025-07-10,0.0586,8.19,0.9539
BHARTIARTL,2025-07-11,0.0298,8.66,0.9727
BHARTIARTL,2025-07-14,0.0266,8.52,0.9362
BHARTIARTL,2025-07-15,0.0356,8.72,0.9524
BHARTIARTL,2025-07-16,0.0277,8.47,0.9456
BHARTIARTL,2025-07-17,0.0195,8.52,0.9206
BHARTIARTL,2025-07-18,0.0153,8.28,0.9206
BHARTIARTL,2025-07-21,0.0213,8.28,0.9528
BHARTIARTL,2025-07-22,0.0154,8.14,0.955
BHARTIARTL,2025-07-23,0.014,8.28,0.917
BHARTIARTL,2025-07-24,0.0383,8.14,0.9153
BHARTIARTL,2025-07-25,0.0403,8.28,0.8931
BHARTIARTL,2025-07-28,0.0586,8.52,0.918
BHARTIARTL,2025-07-29,0.0513,8.61,0.9309
BHARTIARTL,2025-07-30,0.0496,8.61,0.9424
BHARTIARTL,2025-07-31,0.0492,9.25,1.0041
BHARTIARTL,2025-08-01,0.0612,9.25,1.0036
BHARTIARTL,2025-08-04,0.047,8.98,1.0003
BHARTIARTL,2025-08-05,0.0448,8.98,0.995
BHARTIARTL,2025-08-06,0.0378,9.2,0.9394
BHARTIARTL,2025-08-07,0.0149,9.03,0.9061
BHARTIARTL,2025-08-08,0.0199,9.2,0.949
BHARTIARTL,2025-08-11,0.0327,9.25,0.9473
BHARTIARTL,2025-08-12,0.0366,9.03,0.9566
BHARTIARTL,2025-08-13,0.0305,9.55,0.9632
BHARTIARTL,2025-08-14,0.0171,9.8,0.9369
BHARTIARTL,2025-08-18,0.0024,10.48,0.9433
BHARTIARTL,2025-08-19,0.006,10.71,0.9725
BHARTIARTL,2025-08-20,0.0052,10.56,0.977
BHARTIARTL,2025-08-21,0.0083,9.87,0.966
BHARTIARTL,2025-08-22,0.0012,9.8,0.9502
BHARTIARTL,2025-08-25,0.0025,10.07,0.9448
BHARTIARTL,2025-08-26,0.0019,9.87,0.948
BHARTIARTL,2025-08-28,0.016,9.68,0.9395
BHARTIARTL,2025-08-29,0.0084,9.55,0.9109
BHARTIARTL,2025-09-01,0.0039,9.43,0.9103
BHARTIARTL,2025-09-02,0.0016,9.68,0.9179
BHARTIARTL,2025-09-03,0.0178,9.87,0.914
BHARTIARTL,2025-09-04,0.0365,10.0,0.9544
BHARTIARTL,2025-09-05,0.0131,10.2,0.9672
BHARTIARTL,2025-09-08,0.005,9.93,0.9265
BHARTIARTL,2025-09-09,0.0182,9.43,0.9333
BHARTIARTL,2025-09-10,0.0188,9.74,0.9389
BHARTIARTL,2025-09-11,0.0279,10.07,0.9308
BHARTIARTL,2025-09-12,0.0149,9.87,0.9374
BHARTIARTL,2025-09-15,0.0106,9.55,0.9477
BHARTIARTL,2025-09-16,0.0128,9.55,0.864
BHARTIARTL,2025-09-17,0.0012,9.38,0.8485
BHARTIARTL,2025-09-18,0.0013,9.38,0.8818
BHARTIARTL,2025-09-19,0.0112,9.68,0.8856
BHARTIARTL,2025-09-22,0.0181,9.55,0.8823
BHARTIARTL,2025-09-23,0.0111,9.32,0.871
BHARTIARTL,2025-09-24,0.0219,9.15,0.8928
BHARTIARTL,2025-09-25,0.0262,9.32,0.9256
BHARTIARTL,2025-09-26,0.0114,9.55,0.9275
BHARTIARTL,2025-09-29,0.0008,9.26,0.9278
BHARTIARTL,2025-09-30,0.0023,9.09,0.9244
BHARTIARTL,2025-10-01,0.0116,8.88,0.8966
BHARTIARTL,2025-10-03,0.0005,8.88,0.8708
BHARTIARTL,2025-10-07,0.019,8.88,0.8876
BHARTIARTL,2025-10-08,0.0221,9.26,0.912
BHARTIARTL,2025-10-09,0.0198,9.09,0.9157
BHARTIARTL,2025-10-10,0.0239,8.52,0.898
BHARTIARTL,2025-10-13,0.0182,8.52,0.9114
BHARTIARTL,2025-10-14,0.0212,8.67,0.9115
BHARTIARTL,2025-10-15,0.024,9.26,0.923
BHARTIARTL,2025-10-16,0.0132,8.93,0.9161
BHARTIARTL,2025-10-17,0.0276,9.38,0.9656
BHARTIARTL,2025-10-20,0.0479,9.38,0.9178
BHARTIARTL,2025-10-21,0.0408,9.52,0.9355
BHARTIARTL,2025-10-23,0.0257,9.39,0.9488
BHARTIARTL,2025-10-24,0.0435,9.58,0.9357
BHARTIARTL,2025-10-27,0.0591,9.27,0.9766
BHARTIARTL,2025-10-28,0.061,8.93,0.9832
BHARTIARTL,2025-10-29,0.0735,8.98,0.9878
BHARTIARTL,2025-10-30,0.0641,9.09,0.9455
BHARTIARTL,2025-10-31,0.0736,9.09,0.9374
BHARTIARTL,2025-11-03,0.0847,8.98,0.9446
BHARTIARTL,2025-11-04,0.0787,8.71,0.9954
BHARTIARTL,2025-11-06,0.0611,8.5,1.0095
BHARTIARTL,2025-11-07,0.0234,8.6,1.0937
BHARTIARTL,2025-11-10,0.031,8.98,1.0925
BHARTIARTL,2025-11-11,0.0342,8.93,1.1051
BHARTIARTL,2025-11-12,0.0444,8.55,1.1062
BHARTIARTL,2025-11-13,0.048,8.5,1.0852
BHARTIARTL,2025-11-14,0.0436,7.52,1.0733
BHARTIARTL,2025-11-17,0.0476,7.6,1.0727
BHARTIARTL,2025-11-18,0.0407,7.64,1.1007
BHARTIARTL,2025-11-19,0.0422,7.77,1.1026
BHARTIARTL,2025-11-20,0.0423,7.85,1.092
BHARTIARTL,2025-11-21,0.0567,7.46,1.0595
BHARTIARTL,2025-11-24,0.0374,7.35,1.0485
BHARTIARTL,2025-11-25,0.025,7.65,1.0434
BHARTIARTL,2025-11-26,0.0112,7.89,1.0418
BHARTIARTL,2025-11-27,0.0202,7.81,1.0491
BHARTIARTL,2025-11-28,0.0156,7.69,1.0643
BHARTIARTL,2025-12-01,0.0136,7.77,1.0821
BHARTIARTL,2025-12-02,0.0065,7.94,1.0656
BHARTIARTL,2025-12-03,0.0108,7.81,1.072
BHARTIARTL,2025-12-04,0.0327,7.58,0.9136
BHARTIARTL,2025-12-05,0.0447,7.46,0.9152
BHARTIARTL,2025-12-08,0.0279,7.39,0.9231
BHARTIARTL,2025-12-09,0.01,7.35,0.8681
BHARTIARTL,2025-12-10,0.0154,7.73,0.9051
BHARTIARTL,2025-12-11,0.0157,7.98,0.9133
BHARTIARTL,2025-12-12,0.0114,8.98,0.9164
BHARTIARTL,2025-12-15,0.0207,9.15,0.8685
BHARTIARTL,2025-12-16,0.0195,8.43,0.8427
BHARTIARTL,2025-12-17,0.0178,8.06,0.8504
BHARTIARTL,2025-12-18,0.0245,7.73,0.8543
BHARTIARTL,2025-12-19,0.0268,8.11,0.8595
BHARTIARTL,2025-12-22,0.003,8.2,0.8911
BHARTIARTL,2025-12-23,0.004,8.02,0.8535
BHARTIARTL,2025-12-24,0.0047,7.89,0.8695
BHARTIARTL,2025-12-26,0.0059,7.54,0.8802
BHARTIARTL,2025-12-29,0.0108,7.65,0.8754
BHARTIARTL,2025-12-30,0.0034,7.39,0.853
CIPLA,2022-01-03,0.2616,6.73,0.3844
CIPLA,2022-01-04,0.2012,7.84,0.5631
CIPLA,2022-01-05,0.1039,8.96,0.6547
CIPLA,2022-01-06,0.1044,8.79,0.5911
CIPLA,2022-01-07,0.116,10.39,0.6215
CIPLA,2022-01-10,0.0909,8.63,0.61
CIPLA,2022-01-11,0.0835,7.94,0.5967
CIPLA,2022-01-12,0.0891,8.21,0.6311
CIPLA,2022-01-13,0.04,8.53,0.6973
CIPLA,2022-01-14,0.0424,8.71,0.6786
CIPLA,2022-01-17,0.0561,9.16,0.719
CIPLA,2022-01-18,0.0638,8.9,0.7423
CIPLA,2022-01-19,0.0636,8.94,0.8097
CIPLA,2022-01-20,0.076,9.04,0.7941
CIPLA,2022-01-21,0.0861,8.85,0.8349
CIPLA,2022-01-24,0.0522,9.15,0.8509
CIPLA,2022-01-25,0.0388,9.04,0.8278
CIPLA,2022-01-27,0.0148,9.18,0.8879
CIPLA,2022-01-28,0.0107,9.25,0.8832
CIPLA,2022-01-31,0.0,9.25,0.9007
CIPLA,2022-02-01,0.0073,9.49,0.8941
CIPLA,2022-02-02,0.0147,9.15,0.9061
CIPLA,2022-02-03,0.0105,8.93,0.9071
CIPLA,2022-02-04,0.0176,8.98,0.9141
CIPLA,2022-02-07,0.0117,8.67,0.9222
CIPLA,2022-02-08,0.0225,8.82,0.9137
CIPLA,2022-02-09,0.0328,9.09,0.9278
CIPLA,2022-02-10,0.0391,8.93,0.925
CIPLA,2022-02-11,0.016,8.72,0.9585
CIPLA,2022-02-14,0.0231,8.77,0.9882
CIPLA,2022-02-15,0.0052,8.93,0.9459
CIPLA,2022-02-16,0.0222,9.04,0.9194
CIPLA,2022-02-17,0.0232,9.2,0.947
CIPLA,2022-02-18,0.0205,9.15,0.9482
CIPLA,2022-02-21,0.0152,8.72,0.9431
CIPLA,2022-02-22,0.0101,8.33,0.967
CIPLA,2022-02-23,0.0136,8.38,0.9687
CIPLA,2022-02-24,0.0223,8.43,0.9839
CIPLA,2022-02-25,0.0073,8.47,0.9682
CIPLA,2022-02-28,0.0184,8.11,0.9421
CIPLA,2022-03-02,0.0161,7.77,0.9205
CIPLA,2022-03-03,0.0077,8.02,0.9229
CIPLA,2022-03-04,0.0136,7.89,0.913
CIPLA,2022-03-07,0.0009,7.65,0.8866
CIPLA,2022-03-08,0.0186,7.69,0.8707
CIPLA,2022-03-09,0.0107,7.57,0.8471
CIPLA,2022-03-10,0.0071,7.27,0.8344
CIPLA,2022-03-11,0.0404,7.49,0.8425
CIPLA,2022-03-14,0.05,7.64,0.8108
CIPLA,2022-03-15,0.0737,7.27,0.8586
CIPLA,2022-03-17,0.0588,7.03,0.8585
CIPLA,2022-03-21,0.051,7.27,0.8559
CIPLA,2022-03-22,0.056,7.2,0.8308
CIPLA,2022-03-23,0.0517,7.24,0.8298
CIPLA,2022-03-24,0.061,7.8,0.845
CIPLA,2022-03-25,0.0454,8.01,0.8411
CIPLA,2022-03-28,0.0502,8.23,0.8716
CIPLA,2022-03-29,0.062,8.28,0.8827
CIPLA,2022-03-30,0.0486,8.28,0.9015
CIPLA,2022-03-31,0.0418,8.81,0.9276
CIPLA,2022-04-01,0.043,8.97,0.946
CIPLA,2022-04-04,0.0473,8.92,0.9347
CIPLA,2022-04-05,0.0429,8.86,0.9326
CIPLA,2022-04-06,0.0381,8.98,0.9595
CIPLA,2022-04-07,0.0322,8.87,1.0147
CIPLA,2022-04-08,0.0132,9.26,1.0733
CIPLA,2022-04-11,0.0196,9.49,1.0663
CIPLA,2022-04-12,0.01,9.2,1.0398
CIPLA,2022-04-13,0.0223,8.93,0.9809
CIPLA,2022-04-18,0.0161,9.26,0.9937
CIPLA,2022-04-19,0.0349,8.93,0.9985
CIPLA,2022-04-20,0.0172,8.43,1.0058
CIPLA,2022-04-21,0.0187,8.33,1.0064
CIPLA,2022-04-22,0.0211,8.33,1.0349
CIPLA,2022-04-25,0.0353,8.24,1.0186
CIPLA,2022-04-26,0.0314,8.11,0.9945
CIPLA,2022-04-27,0.0233,8.02,0.9822
CIPLA,2022-04-28,0.039,8.06,0.9639
CIPLA,2022-04-29,0.0285,7.89,0.9511
CIPLA,2022-05-02,0.0198,7.77,0.9474
CIPLA,2022-05-04,0.0311,7.81,0.9614
CIPLA,2022-05-05,0.0457,7.73,0.9903
CIPLA,2022-05-06,0.0426,8.06,0.9942
CIPLA,2022-05-09,0.0578,8.15,0.9177
CIPLA,2022-05-10,0.0553,8.06,0.899
CIPLA,2022-05-11,0.0438,8.24,0.8445
CIPLA,2022-05-12,0.055,8.47,0.8675
CIPLA,2022-05-13,0.0482,8.52,0.8922
CIPLA,2022-05-16,0.0467,8.57,0.8806
CIPLA,2022-05-17,0.0467,8.72,0.9294
CIPLA,2022-05-18,0.0221,9.03,0.9082
CIPLA,2022-05-19,0.0369,9.25,0.909
CIPLA,2022-05-20,0.0075,9.14,0.9418
CIPLA,2022-05-23,0.0039,9.25,0.9111
CIPLA,2022-05-24,0.0057,8.33,0.8994
CIPLA,2022-05-25,0.0014,8.52,0.8924
CIPLA,2022-05-26,0.0087,8.24,0.8869
CIPLA,2022-05-27,0.0121,8.1,0.8808
CIPLA,2022-05-30,0.0034,8.15,0.8964
CIPLA,2022-05-31,0.0137,7.97,0.8976
CIPLA,2022-06-01,0.011,7.93,0.8973
CIPLA,2022-06-02,0.0232,7.73,0.8869
CIPLA,2022-06-03,0.0139,7.69,0.8979
CIPLA,2022-06-06,0.0238,7.35,0.9053
CIPLA,2022-06-07,0.0359,7.73,0.9392
CIPLA,2022-06-08,0.0218,7.58,0.9688
CIPLA,2022-06-09,0.0216,7.39,0.9727
CIPLA,2022-06-10,0.0194,7.25,0.984
CIPLA,2022-06-13,0.0166,7.5,0.9175
CIPLA,2022-06-14,0.0098,7.46,0.9151
CIPLA,2022-06-15,0.0095,7.46,0.9172
CIPLA,2022-06-16,0.0016,7.54,0.8767
CIPLA,2022-06-17,0.0306,7.39,0.8362
CIPLA,2022-06-20,0.0243,7.21,0.8187
CIPLA,2022-06-21,0.0241,7.81,0.8289
CIPLA,2022-06-22,0.0315,7.69,0.8516
CIPLA,2022-06-23,0.0201,7.89,0.869
CIPLA,2022-06-27,0.024,7.73,0.8596
CIPLA,2022-06-28,0.0195,7.98,0.8725
CIPLA,2022-06-29,0.0239,7.98,0.9031
CIPLA,2022-06-30,0.0425,8.33,0.8866
CIPLA,2022-07-01,0.0261,8.88,0.9229
CIPLA,2022-07-04,0.0201,9.04,0.9186
CIPLA,2022-07-05,0.0205,9.67,0.9145
CIPLA,2022-07-06,0.0136,9.2,0.9022
CIPLA,2022-07-07,0.0134,8.87,0.8878
CIPLA,2022-07-08,0.0186,8.92,0.8974
CIPLA,2022-07-11,0.0206,9.03,0.946
CIPLA,2022-07-12,0.0119,8.72,0.9733
CIPLA,2022-07-13,0.0104,8.72,0.9546
CIPLA,2022-07-14,0.0114,8.87,0.9728
CIPLA,2022-07-15,0.0185,8.61,0.9698
CIPLA,2022-07-18,0.0338,8.66,1.0402
CIPLA,2022-07-19,0.0196,8.92,1.075
CIPLA,2022-07-20,0.0284,9.02,1.1006
CIPLA,2022-07-21,0.0344,9.36,1.0584
CIPLA,2022-07-22,0.0201,9.13,1.022
CIPLA,2022-07-25,0.0165,9.42,1.0082
CIPLA,2022-07-26,0.0139,9.02,1.026
CIPLA,2022-07-27,0.0281,9.02,1.003
CIPLA,2022-07-28,0.034,8.56,0.9527
CIPLA,2022-07-29,0.0242,8.32,0.9097
CIPLA,2022-08-01,0.0425,8.1,1.0807
CIPLA,2022-08-02,0.0435,7.97,1.0823
CIPLA,2022-08-03,0.0437,8.19,1.1118
CIPLA,2022-08-04,0.0673,8.61,1.1297
CIPLA,2022-08-05,0.0656,8.51,1.111
CIPLA,2022-08-08,0.0569,7.8,1.0979
CIPLA,2022-08-10,0.062,7.8,1.061
CIPLA,2022-08-11,0.0489,7.8,1.0459
CIPLA,2022-08-12,0.046,7.76,1.0781
CIPLA,2022-08-16,0.041,7.6,1.074
CIPLA,2022-08-17,0.039,7.57,1.0715
CIPLA,2022-08-18,0.043,7.76,1.049
CIPLA,2022-08-19,0.0253,7.61,1.0502
CIPLA,2022-08-22,0.0305,7.31,1.0571
CIPLA,2022-08-23,0.0401,7.27,1.0903
CIPLA,2022-08-24,0.0539,7.27,1.0677
CIPLA,2022-08-25,0.0414,7.49,1.0746
CIPLA,2022-08-26,0.0336,7.76,1.0551
CIPLA,2022-08-29,0.0291,7.93,1.0227
CIPLA,2022-08-30,0.0231,7.97,0.8481
CIPLA,2022-09-01,0.0199,8.05,0.8886
CIPLA,2022-09-02,0.0003,7.85,0.8418
CIPLA,2022-09-05,0.0034,7.77,0.8193
CIPLA,2022-09-06,0.0026,7.61,0.8212
CIPLA,2022-09-07,0.0106,7.42,0.821
CIPLA,2022-09-08,0.0062,8.02,0.8603
CIPLA,2022-09-09,0.0091,7.85,0.8673
CIPLA,2022-09-12,0.0206,7.97,0.8544
CIPLA,2022-09-13,0.0219,7.77,0.836
CIPLA,2022-09-14,0.0174,7.85,0.8492
CIPLA,2022-09-15,0.0134,8.06,0.8916
CIPLA,2022-09-16,0.0072,7.77,0.8835
CIPLA,2022-09-19,0.0037,7.85,0.8637
CIPLA,2022-09-20,0.0486,8.1,0.927
CIPLA,2022-09-21,0.0142,8.43,0.8756
CIPLA,2022-09-22,0.0185,8.38,0.8793
CIPLA,2022-09-23,0.0253,8.2,0.9255
CIPLA,2022-09-26,0.0348,8.38,0.9223
CIPLA,2022-09-27,0.0417,8.02,0.9244
CIPLA,2022-09-28,0.0269,7.81,0.9209
CIPLA,2022-09-29,0.0477,7.61,0.9238
CIPLA,2022-09-30,0.0476,7.54,0.9342
CIPLA,2022-10-03,0.0478,7.81,0.9159
CIPLA,2022-10-04,0.0484,7.69,0.9059
CIPLA,2022-10-06,0.0408,8.33,0.9232
CIPLA,2022-10-07,0.0362,8.15,0.917
CIPLA,2022-10-10,0.0289,8.42,0.8675
CIPLA,2022-10-11,0.0231,8.52,0.87
CIPLA,2022-10-12,0.0236,8.61,0.8672
CIPLA,2022-10-13,0.0211,9.03,0.8746
CIPLA,2022-10-14,0.0301,8.98,0.8567
CIPLA,2022-10-17,0.0421,9.08,0.8589
CIPLA,2022-10-18,0.0417,9.14,0.874
CIPLA,2022-10-19,0.0144,9.14,0.8562
CIPLA,2022-10-20,0.0359,9.08,0.859
CIPLA,2022-10-21,0.0317,8.72,0.8145
CIPLA,2022-10-25,0.0485,8.61,0.8892
CIPLA,2022-10-27,0.0424,8.33,0.9153
CIPLA,2022-10-28,0.0231,8.66,0.9181
CIPLA,2022-10-31,0.0407,8.98,0.9206
CIPLA,2022-11-01,0.0288,9.49,0.9236
CIPLA,2022-11-02,0.0197,9.8,0.9261
CIPLA,2022-11-03,0.0121,9.25,0.9584
CIPLA,2022-11-04,0.0028,9.86,0.9262
CIPLA,2022-11-07,0.0035,9.86,0.9409
CIPLA,2022-11-09,0.0086,10.34,0.9557
CIPLA,2022-11-10,0.0078,10.56,0.9754
CIPLA,2022-11-11,0.0033,10.07,0.9984
CIPLA,2022-11-14,0.009,10.07,0.9854
CIPLA,2022-11-15,0.0064,9.8,0.9585
CIPLA,2022-11-16,0.0076,9.74,0.9585
CIPLA,2022-11-17,0.0021,9.62,0.9348
CIPLA,2022-11-18,0.0201,9.49,0.9131
CIPLA,2022-11-21,0.0078,9.62,0.9084
CIPLA,2022-11-22,0.0216,9.32,0.8938
CIPLA,2022-11-23,0.0241,10.07,0.8478
CIPLA,2022-11-24,0.0393,10.71,0.8156
CIPLA,2022-11-25,0.0323,11.19,0.831
CIPLA,2022-11-28,0.044,10.64,0.8425
CIPLA,2022-11-29,0.0325,10.95,0.8608
CIPLA,2022-11-30,0.0149,11.03,0.8899
CIPLA,2022-12-01,0.0212,11.36,0.903
CIPLA,2022-12-02,0.0323,12.0,0.9178
CIPLA,2022-12-05,0.0119,11.72,0.9072
CIPLA,2022-12-06,0.0268,11.11,0.9511
CIPLA,2022-12-07,0.0238,11.11,0.9436
CIPLA,2022-12-08,0.0203,10.34,0.9419
CIPLA,2022-12-09,0.0162,10.87,0.9692
CIPLA,2022-12-12,0.0254,11.11,0.9864
CIPLA,2022-12-13,0.0155,11.45,1.0121
CIPLA,2022-12-14,0.014,12.0,1.0213
CIPLA,2022-12-15,0.0169,11.9,1.0572
CIPLA,2022-12-16,0.0086,12.0,1.0532
CIPLA,2022-12-19,0.0075,11.54,1.0928
CIPLA,2022-12-20,0.0136,11.45,1.0968
CIPLA,2022-12-21,0.0128,11.11,1.0869
CIPLA,2022-12-22,0.0263,10.27,1.0534
CIPLA,2022-12-23,0.0135,10.07,1.0905
CIPLA,2022-12-26,0.0115,10.56,1.041
CIPLA,2022-12-27,0.0205,10.07,1.0263
CIPLA,2022-12-28,0.0338,10.0,0.9913
CIPLA,2022-12-29,0.024,9.87,0.9588
CIPLA,2022-12-30,0.0273,9.49,0.9409
CIPLA,2023-01-02,0.0254,9.26,0.9358
CIPLA,2023-01-03,0.0284,9.55,0.9228
CIPLA,2023-01-04,0.0289,9.26,0.9043
CIPLA,2023-01-05,0.0141,9.55,0.9272
CIPLA,2023-01-06,0.0154,9.15,0.8934
CIPLA,2023-01-09,0.0039,9.38,0.9124
CIPLA,2023-01-11,0.0376,9.09,0.9659
CIPLA,2023-01-12,0.0331,8.67,0.9731
CIPLA,2023-01-13,0.0183,8.52,0.9687
CIPLA,2023-01-16,0.0183,8.52,0.9822
CIPLA,2023-01-17,0.0136,8.61,0.9646
CIPLA,2023-01-18,0.0193,8.57,0.9597
CIPLA,2023-01-19,0.0454,8.28,0.9185
CIPLA,2023-01-20,0.0517,8.42,0.8955
CIPLA,2023-01-23,0.0409,8.28,0.8794
CIPLA,2023-01-24,0.0202,8.33,0.9319
CIPLA,2023-01-25,0.0383,8.37,0.9627
CIPLA,2023-01-27,0.0292,8.57,1.0407
CIPLA,2023-01-30,0.0322,8.47,1.0184
CIPLA,2023-01-31,0.0331,8.19,1.0168
CIPLA,2023-02-01,0.0243,8.19,1.0157
CIPLA,2023-02-02,0.029,8.1,1.011
CIPLA,2023-02-03,0.029,8.1,1.0144
CIPLA,2023-02-06,0.0333,8.06,0.9997
CIPLA,2023-02-07,0.0328,7.97,0.9846
CIPLA,2023-02-08,0.019,8.06,0.9512
CIPLA,2023-02-09,0.016,7.81,0.9407
CIPLA,2023-02-10,0.0131,8.15,0.9339
CIPLA,2023-02-13,0.0319,8.24,0.9291
CIPLA,2023-02-14,0.0203,7.98,0.9191
CIPLA,2023-02-15,0.0214,8.15,0.9297
CIPLA,2023-02-16,0.0212,7.89,0.9373
CIPLA,2023-02-17,0.0223,7.77,0.9517
CIPLA,2023-02-20,0.0512,7.73,0.9478
CIPLA,2023-02-21,0.0557,7.69,0.9362
CIPLA,2023-02-22,0.0567,7.54,0.9273
CIPLA,2023-02-23,0.0543,7.5,0.8932
CIPLA,2023-02-24,0.0482,7.5,0.8854
CIPLA,2023-02-27,0.0498,7.54,0.8589
CIPLA,2023-02-28,0.0759,8.02,0.862
CIPLA,2023-03-01,0.0886,8.15,0.8668
CIPLA,2023-03-02,0.0913,8.06,0.8738
CIPLA,2023-03-03,0.0989,8.42,0.8829
CIPLA,2023-03-06,0.114,8.52,0.8777
CIPLA,2023-03-08,0.1099,8.72,0.8832
CIPLA,2023-03-09,0.1163,8.92,0.8941
CIPLA,2023-03-10,0.1036,9.03,0.8876
CIPLA,2023-03-13,0.1196,8.72,0.884
CIPLA,2023-03-14,0.1131,8.66,0.873
CIPLA,2023-03-15,0.1124,8.92,0.8688
CIPLA,2023-03-16,0.1135,9.03,0.8719
CIPLA,2023-03-17,0.1165,9.67,0.8606
CIPLA,2023-03-20,0.0803,10.41,0.7896
CIPLA,2023-03-21,0.0871,10.41,0.765
CIPLA,2023-03-22,0.0799,10.86,0.8193
CIPLA,2023-03-23,0.0762,10.56,0.8045
CIPLA,2023-03-24,0.066,10.13,0.8001
CIPLA,2023-03-27,0.0625,10.2,0.7973
CIPLA,2023-03-28,0.0351,9.37,0.837
CIPLA,2023-03-29,0.0156,8.72,0.7759
CIPLA,2023-03-31,0.0015,8.92,0.7919
CIPLA,2023-04-03,0.0015,8.62,0.7635
CIPLA,2023-04-05,0.0163,8.06,0.7443
CIPLA,2023-04-06,0.0141,7.89,0.7229
CIPLA,2023-04-10,0.0186,8.02,0.7189
CIPLA,2023-04-11,0.0309,7.58,0.7062
CIPLA,2023-04-12,0.0273,7.57,0.7442
CIPLA,2023-04-13,0.0317,7.31,0.7109
CIPLA,2023-04-17,0.0274,7.42,0.7537
CIPLA,2023-04-18,0.043,7.38,0.77
CIPLA,2023-04-19,0.0279,7.24,0.7716
CIPLA,2023-04-21,0.0373,6.97,0.7621
CIPLA,2023-04-24,0.0397,6.9,0.7988
CIPLA,2023-04-25,0.0451,6.97,0.7746
CIPLA,2023-04-26,0.0455,6.81,0.8008
CIPLA,2023-04-27,0.0415,6.75,0.8169
CIPLA,2023-04-28,0.0264,6.75,0.809
CIPLA,2023-05-02,0.0254,6.57,0.8255
CIPLA,2023-05-03,0.0225,6.81,0.8595
CIPLA,2023-05-04,0.0342,6.87,0.87
CIPLA,2023-05-05,0.0233,6.8,0.8692
CIPLA,2023-05-08,0.0412,6.9,0.9062
CIPLA,2023-05-09,0.0382,7.06,0.8878
CIPLA,2023-05-10,0.0441,6.93,0.8497
CIPLA,2023-05-11,0.0352,6.71,0.8578
CIPLA,2023-05-12,0.0179,6.9,0.7084
CIPLA,2023-05-15,0.0013,6.94,1.0513
CIPLA,2023-05-16,0.009,7.17,1.0431
CIPLA,2023-05-17,0.0177,7.21,1.0571
CIPLA,2023-05-18,0.0029,7.0,1.0285
CIPLA,2023-05-19,0.0066,6.88,1.0384
CIPLA,2023-05-22,0.0095,7.13,1.0412
CIPLA,2023-05-23,0.0222,7.27,1.0206
CIPLA,2023-05-24,0.0236,7.34,1.0045
CIPLA,2023-05-25,0.0297,7.34,0.9987
CIPLA,2023-05-26,0.0311,7.6,1.0138
CIPLA,2023-05-29,0.0311,7.8,1.0165
CIPLA,2023-05-30,0.0317,7.57,1.0047
CIPLA,2023-05-31,0.0192,7.57,0.9925
CIPLA,2023-06-01,0.0276,7.97,0.9986
CIPLA,2023-06-02,0.0319,8.1,1.0032
CIPLA,2023-06-05,0.0326,8.1,1.0138
