signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S1096,WIPRO,2022-10-04 11:25:00+05:30,0.1051,0.1818,0,,0.8545,0.0,-0.5745,0,0.7774,1.0,4,1,0,1,0,4,5,2022-10-04 11:45:00+05:30,2022-10-04 11:50:00+05:30,2022-10-04 13:45:00+05:30,192.75,192.0625,193.9875,1.2375,W
S1097,WIPRO,2022-10-04 12:10:00+05:30,0.0195,-0.0208,4,3.0,0.2779,0.0,2.7037,0,0.8156,,0,0,0,0,1,0,1,2022-10-04 12:10:00+05:30,2022-10-04 12:15:00+05:30,2022-10-04 13:45:00+05:30,192.8,192.19285714285715,193.89285714285714,1.0929,W
S1098,WIPRO,2022-10-04 12:20:00+05:30,0.0091,0.0117,1,1.0,0.2844,0.0,1.3077,0,0.6268,,0,0,0,0,1,0,1,2022-10-04 12:20:00+05:30,2022-10-04 12:25:00+05:30,2022-10-04 13:45:00+05:30,192.75,192.17857142857144,193.7785714285714,1.0286,W
S1099,WIPRO,2022-10-04 12:30:00+05:30,0.013,0.0078,0,,0.3778,0.0,0.1765,0,0.5961,,0,1,0,0,1,0,1,2022-10-04 12:30:00+05:30,2022-10-04 12:35:00+05:30,2022-10-04 13:30:00+05:30,192.7,192.1375,193.71249999999998,1.0125,W
S1100,WIPRO,2022-10-04 14:20:00+05:30,0.1292,0.1383,20,6.0,0.1434,42.86,0.1765,0,0.5678,,0,1,0,1,1,0,1,2022-10-04 14:20:00+05:30,2022-10-04 14:25:00+05:30,2022-10-04 15:00:00+05:30,193.45,192.70892857142854,194.78392857142856,0.25,EOD+
S1101,WIPRO,2022-10-06 10:45:00+05:30,0.319,0.3668,18,4.0,0.3961,22.22,0.0959,0,0.5603,,0,1,1,0,1,0,1,2022-10-06 10:45:00+05:30,2022-10-06 10:50:00+05:30,2022-10-06 15:00:00+05:30,196.1,194.94821428571427,198.1732142857143,-0.2,EOD-
S1102,WIPRO,2022-10-06 11:25:00+05:30,0.0357,0.1605,0,,2.5303,40.0,-0.7279,0,1.9912,1.0,9,0,0,0,0,9,10,2022-10-06 12:10:00+05:30,2022-10-06 12:15:00+05:30,2022-10-06 14:30:00+05:30,196.45,195.36071428571427,198.41071428571428,-1.0893,L
S1103,WIPRO,2022-10-06 13:10:00+05:30,0.0701,0.037,11,7.0,0.28,75.0,-1.0,0,0.6934,1.0,2,0,0,0,0,2,3,2022-10-06 13:20:00+05:30,2022-10-06 13:25:00+05:30,2022-10-06 14:30:00+05:30,196.15,195.3017857142857,197.67678571428573,-0.8482,L
S1104,WIPRO,2022-10-06 13:30:00+05:30,0.0968,0.0816,0,,0.1842,66.67,-1.0,0,0.4663,,0,0,0,1,1,0,1,2022-10-06 13:30:00+05:30,2022-10-06 13:35:00+05:30,2022-10-06 14:10:00+05:30,196.25,195.57142857142856,197.4714285714286,-0.6786,L
S1105,WIPRO,2022-10-07 09:15:00+05:30,,,0,,2.1583,38.89,0.0319,0,2.4386,,0,0,0,0,1,0,1,2022-10-07 09:15:00+05:30,2022-10-07 09:20:00+05:30,2022-10-07 09:25:00+05:30,196.55,195.3714285714286,198.67142857142858,-1.1786,L
S1106,WIPRO,2022-10-07 09:25:00+05:30,,,0,,0.8167,0.0,-0.3407,0,0.5062,0.0,5,1,0,1,0,5,6,2022-10-07 09:50:00+05:30,2022-10-07 09:55:00+05:30,2022-10-07 10:55:00+05:30,195.7,194.30714285714285,198.20714285714286,-1.3929,L
S1107,WIPRO,2022-10-07 11:30:00+05:30,-0.0948,-0.1345,0,,2.1769,25.0,-0.9293,0,0.6028,1.0,9,1,1,1,0,9,10,2022-10-07 12:15:00+05:30,2022-10-07 12:20:00+05:30,2022-10-07 15:00:00+05:30,194.95,194.1375,196.4125,0.3,EOD+
S1108,WIPRO,2022-10-07 13:00:00+05:30,0.0449,0.0757,9,4.0,0.24,80.0,-0.1667,0,0.4482,0.0,1,0,0,1,0,1,2,2022-10-07 13:05:00+05:30,2022-10-07 13:10:00+05:30,2022-10-07 15:00:00+05:30,195.0,194.375,196.125,0.25,EOD+
S1109,WIPRO,2022-10-07 13:15:00+05:30,0.041,0.0449,1,1.0,0.1697,25.0,2.75,0,0.6492,,0,0,0,0,1,0,1,2022-10-07 13:15:00+05:30,2022-10-07 13:20:00+05:30,2022-10-07 15:00:00+05:30,195.05,194.4607142857143,196.11071428571432,0.2,EOD+
S1110,WIPRO,2022-10-07 13:35:00+05:30,0.0513,0.0539,3,1.0,0.5279,16.67,0.3043,0,0.6359,,0,0,0,0,1,0,1,2022-10-07 13:35:00+05:30,2022-10-07 13:40:00+05:30,2022-10-07 15:00:00+05:30,195.0,194.45535714285714,195.98035714285717,0.25,EOD+
S1111,WIPRO,2022-10-07 13:45:00+05:30,0.0462,0.0564,0,,0.9258,80.0,-1.0,0,0.8626,1.0,1,0,0,1,0,1,2,2022-10-07 13:50:00+05:30,2022-10-07 13:55:00+05:30,2022-10-07 15:00:00+05:30,195.15,194.59642857142856,196.1464285714286,0.1,EOD+
S1112,WIPRO,2022-10-07 14:00:00+05:30,0.0449,0.0462,1,1.0,0.2297,0.0,2.8095,0,0.884,,0,0,0,0,1,0,1,2022-10-07 14:00:00+05:30,2022-10-07 14:05:00+05:30,2022-10-07 15:00:00+05:30,195.2,194.6285714285714,196.22857142857143,0.05,EOD+
S1113,WIPRO,2022-10-07 14:10:00+05:30,0.0308,0.0487,0,,0.07,75.0,2.3333,0,0.9484,,0,1,0,1,1,0,1,2022-10-07 14:10:00+05:30,2022-10-07 14:15:00+05:30,2022-10-07 15:00:00+05:30,195.25,194.71428571428572,196.21428571428572,0.0,EOD-
S1114,WIPRO,2022-10-10 10:00:00+05:30,-0.2994,-0.3968,0,,0.8862,28.57,-0.9222,0,0.3555,0.0,9,1,0,0,0,9,10,2022-10-10 10:45:00+05:30,2022-10-10 10:50:00+05:30,2022-10-10 14:35:00+05:30,192.75,190.9375,196.0125,3.2625,W
S1115,WIPRO,2022-10-10 11:00:00+05:30,-0.1168,-0.3023,2,2.0,0.1021,33.33,1.8571,0,0.2912,,0,1,0,1,1,0,1,2022-10-10 11:00:00+05:30,2022-10-10 11:05:00+05:30,2022-10-10 12:00:00+05:30,192.75,191.89285714285714,194.29285714285714,1.5429,W
S1116,WIPRO,2022-10-10 11:10:00+05:30,0.0428,-0.2089,1,1.0,0.222,33.33,-0.2308,0,0.5271,0.0,2,0,0,1,0,2,3,2022-10-10 11:20:00+05:30,2022-10-10 11:25:00+05:30,2022-10-10 12:00:00+05:30,192.85,192.11785714285713,194.16785714285714,1.3179,W
S1117,WIPRO,2022-10-10 11:30:00+05:30,0.0622,0.1076,0,,0.38,50.0,0.0526,0,1.5562,,0,1,0,1,1,0,1,2022-10-10 11:30:00+05:30,2022-10-10 11:35:00+05:30,2022-10-10 11:55:00+05:30,193.0,192.375,194.12500000000003,1.125,W
