Price,Close,High,Low,Open,Volume,MA50,MA100,MA200
Ticker,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,,,
Date,,,,,,,,
2024-09-26,81.83999633789062,83.36000061035156,81.5,82.94999694824219,24929699,74.33399955749512,61.50999973297119,
2024-09-27,81.08999633789062,82.7699966430664,80.5,81.75,42523359,74.84799949645996,61.91289970397949,
2024-09-30,80.05000305175781,81.58000183105469,79.37000274658203,80.80000305175781,42376466,75.35799957275391,62.31589973449707,
2024-10-01,79.73999786376953,81.52999877929688,79.5,80.30000305175781,27494973,75.8511994934082,62.71379970550537,
2024-10-03,75.75,78.5999984741211,75.75,76.73999786376953,79766127,76.2095994567871,63.07529972076416,
2024-10-04,74.66999816894531,76.6500015258789,72.22000122070312,74.8499984741211,77974009,76.48859939575195,63.422999687194825,
2024-10-07,70.93000030517578,76.48999786376953,70.93000030517578,75.63999938964844,76807728,76.6777993774414,63.74229969024658,
2024-10-08,73.63999938964844,74.19999694824219,66.0999984741211,68.0999984741211,135896990,76.9127993774414,64.07669967651367,
2024-10-09,76.69000244140625,80.5999984741211,74.55000305175781,74.58999633789062,136134618,77.14699935913086,64.42159969329833,
2024-10-10,75.44000244140625,77.88999938964844,74.66999816894531,77.5,71016473,77.29139938354493,64.7479997253418,
2024-10-11,74.38999938964844,76.06999969482422,74.25,75.75,32799505,77.39159942626954,65.06589973449707,
2024-10-14,74.01000213623047,75.0,73.75,74.6500015258789,24979009,77.51219940185547,65.36549976348877,
2024-10-15,73.70999908447266,74.23999786376953,72.1500015258789,74.0999984741211,42418804,77.5593994140625,65.6425997543335,
2024-10-16,75.05000305175781,75.6500015258789,73.5199966430664,73.70999908447266,47156496,77.70339950561524,65.91009979248047,
2024-10-17,73.01000213623047,75.44999694824219,72.4000015258789,75.38999938964844,32194681,77.83819961547852,66.18069980621338,
2024-10-18,72.19000244140625,73.3499984741211,71.0999984741211,72.9000015258789,36018706,77.89039962768555,66.45059982299804,
2024-10-21,70.62999725341797,72.7699966430664,70.30000305175781,72.48999786376953,27026007,77.844599609375,66.71739978790283,
2024-10-22,68.55999755859375,71.30000305175781,67.5,70.58999633789062,67732028,77.68499954223633,66.94199977874756,
2024-10-23,68.8499984741211,69.94000244140625,66.0999984741211,67.30000305175781,55215451,77.45479949951172,67.17649974822999,54.81024980545044
2024-10-24,69.1500015258789,71.13999938964844,68.4000015258789,69.08000183105469,35058205,77.22199951171875,67.39149974822998,54.963499813079835
2024-10-25,67.47000122070312,70.30000305175781,66.0,69.87999725341797,49452859,77.03599960327148,67.56619976043702,55.10959981918335
2024-10-28,70.83999633789062,72.5999984741211,66.13999938964844,68.0,81820533,76.85379959106446,67.79959972381592,55.2747998046875
2024-10-29,68.87000274658203,73.5,66.81999969482422,72.75,129971042,76.61699966430665,68.00379974365234,55.42564981460571
2024-10-30,68.12999725341797,69.62999725341797,67.55999755859375,68.98999786376953,52761387,76.39099960327148,68.18709972381592,55.563299808502194
2024-10-31,66.94999694824219,68.44000244140625,66.69999694824219,67.95999908447266,41454018,76.15299957275391,68.35759967803955,55.685049800872804
2024-11-01,68.13999938964844,68.4000015258789,67.19999694824219,67.30000305175781,14965199,75.96439956665039,68.56499965667724,55.807999801635745
2024-11-04,66.31999969482422,68.23999786376953,65.19999694824219,68.19000244140625,55381082,75.71399963378906,68.74559967041016,55.92184980392456
2024-11-05,67.37000274658203,68.25,65.52999877929688,66.30000305175781,45626050,75.53339965820312,68.916499710083,56.040699825286865
2024-11-06,69.31999969482422,69.8499984741211,67.41999816894531,68.0,50008246,75.36979965209962,69.1109997177124,56.16279981613159
2024-11-07,66.80000305175781,69.44999694824219,66.44000244140625,69.44999694824219,49354800,75.12659973144531,69.28419975280762,56.27754983901978
2024-11-08,62.5,66.58999633789062,61.84000015258789,66.58999633789062,86095752,74.83659973144532,69.4095997619629,56.37979984283447
2024-11-11,62.15999984741211,63.13999938964844,58.560001373291016,61.5,128104971,74.56299980163574,69.54219974517822,56.486099834442136
2024-11-12,59.38999938964844,62.869998931884766,59.099998474121094,62.15999984741211,67563924,74.27459983825683,69.63079975128174,56.56854982376099
2024-11-13,54.029998779296875,59.279998779296875,53.45000076293945,58.0,194511406,73.8657997894287,69.6405997467041,56.62944982528686
2024-11-14,56.72999954223633,56.72999954223633,53.650001525878906,54.029998779296875,56957801,73.51719970703125,69.66089973449706,56.70734981536865
2024-11-18,59.2599983215332,59.560001373291016,56.79999923706055,59.45000076293945,119110598,73.18239967346192,69.71749973297119,56.79764980316162
2024-11-19,62.220001220703125,62.220001220703125,59.41999816894531,60.5,74476083,72.93239967346192,69.81209976196288,56.89599981307983
2024-11-21,65.33000183105469,65.33000183105469,63.5,63.900001525878906,131579845,72.7521997833252,69.93259979248047,57.00639982223511
2024-11-22,65.22000122070312,68.33000183105469,64.5999984741211,66.80000305175781,130345329,72.4955997467041,70.05619979858399,57.11349983215332
2024-11-25,64.2300033569336,67.5,63.709999084472656,67.0,123922270,72.14119987487793,70.16919982910156,57.20489984512329
2024-11-26,63.56999969482422,64.8499984741211,63.29999923706055,64.63999938964844,35463228,71.77859992980957,70.27459983825683,57.28174983978271
2024-11-27,63.59000015258789,64.29000091552734,62.709999084472656,63.880001068115234,37152591,71.3881999206543,70.37519985198975,57.35669984817505
2024-11-28,63.72999954223633,65.5,62.900001525878906,63.689998626708984,42559541,70.96879997253419,70.47219985961914,57.43409984588623
2024-11-29,62.97999954223633,64.22000122070312,62.40999984741211,63.900001525878906,54815057,70.5883999633789,70.54709983825684,57.508999843597415
2024-12-02,66.12000274658203,66.12000274658203,62.279998779296875,63.11000061035156,61128869,70.29440002441406,70.65629985809326,57.593349857330324
2024-12-03,65.4000015258789,67.30000305175781,65.0,66.79000091552734,91100475,69.98300003051757,70.7565998840332,57.67359987258911
2024-12-04,67.72000122070312,68.44999694824219,65.33999633789062,65.9000015258789,97607170,69.66840011596679,70.88489990234375,57.77544988632202
2024-12-05,68.26000213623047,68.80000305175781,66.87999725341797,68.19999694824219,56295912,69.37580017089844,71.02029991149902,57.89174989700317
2024-12-06,67.38999938964844,68.38999938964844,67.27999877929688,68.0,38528682,69.04780014038086,71.14789989471436,58.00919988632202
2024-12-09,67.36000061035156,67.80000305175781,66.4000015258789,67.37999725341797,34635931,68.73580017089844,71.27529991149902,58.11574989318848
2024-12-10,66.55000305175781,67.36000061035156,65.86000061035156,67.30000305175781,29542425,68.43000030517578,71.38199993133544,58.213249912261965
2024-12-11,66.12000274658203,67.19999694824219,65.8499984741211,66.41999816894531,32530712,68.13060043334961,71.48929996490479,58.30959993362427
2024-12-12,65.69999694824219,66.43000030517578,64.86000061035156,65.61000061035156,33619161,67.8436003112793,71.60079994201661,58.40734991073609
2024-12-13,66.19999694824219,67.68000030517578,65.26000213623047,65.5,47952699,67.57280029296875,71.71199989318848,58.50934989929199
2024-12-16,66.36000061035156,68.62000274658203,66.16000366210938,67.5,56788124,67.38500030517578,71.79729988098144,58.61739990234375
2024-12-17,69.55999755859375,69.66999816894531,66.20999908447266,66.36000061035156,188345914,67.28280029296874,71.88569984436035,58.74119989395142
2024-12-18,67.94999694824219,70.18000030517578,67.37000274658203,69.80000305175781,68899550,67.22320022583008,71.95049980163574,58.856449871063234
2024-12-19,67.05000305175781,68.58000183105469,66.19999694824219,66.5,56237783,67.09140029907226,72.00209983825684,58.97294988632202
2024-12-20,64.12999725341797,67.79000091552734,63.95000076293945,67.55000305175781,55042543,66.8402001953125,71.99359977722168,59.070849876403805
2024-12-23,63.86000061035156,65.16000366210938,63.279998779296875,65.16000366210938,30077026,66.6086001586914,71.94999977111816,59.17414987564087
2024-12-24,64.87000274658203,65.37999725341797,63.77000045776367,63.97999954223633,24810689,66.41820022583008,71.9048998260498,59.27224988937378
2024-12-26,64.33999633789062,65.1500015258789,63.869998931884766,64.98999786376953,19522002,66.22480010986328,71.86849975585938,59.37244987487793
2024-12-27,63.25,64.7300033569336,63.0,64.5,20617504,66.01560012817383,71.78749977111816,59.474699878692626
2024-12-30,61.41999816894531,63.88999938964844,61.11000061035156,63.189998626708984,50198161,65.74300003051758,71.72319976806641,59.578299865722656
2024-12-31,62.220001220703125,62.41999816894531,61.060001373291016,61.4900016784668,34983814,65.52720001220703,71.68269981384277,59.69589986801147
2025-01-01,65.33000183105469,65.33000183105469,62.06999969482422,62.63999938964844,62229972,65.39,71.64019981384277,59.819549884796146
2025-01-02,62.91999816894531,65.0999984741211,62.54999923706055,65.0,67889756,65.23580001831054,71.54019981384278,59.93739988327027
2025-01-03,61.95000076293945,63.25,61.79999923706055,63.0,42686992,65.10360008239746,71.39429981231689,60.050649890899656
2025-01-06,58.849998474121094,62.119998931884766,58.849998474121094,62.04999923706055,62445389,64.90360008239746,71.17919979095458,60.15814989089966
2025-01-07,60.880001068115234,61.790000915527344,58.060001373291016,58.060001373291016,59115926,64.73820007324218,70.98009979248047,60.26729990005493
