date,time,symbol,open,high,low,close,volume,MA20,MA50,MA100,MA200,Price_Above_MA50,Price_Above_MA100,Price_Above_MA200,MA20_Above_MA50,MA20_Above_MA100,MA20_Above_MA200,Distance_MA20_%,Distance_MA50_%
2024-12-23,13:27:00,TATASTEEL,141.83,141.9,141.82,141.85,13125,141.653,141.41299999999998,141.50459999999998,141.2935,True,True,True,True,True,True,0.14,0.31
2024-12-23,13:26:00,TATASTEEL,141.87,141.91,141.82,141.84,23529,141.651,141.4232,141.5053,141.2962,True,True,True,True,True,True,0.13,0.29
2024-12-23,13:25:00,TATASTEEL,141.91,141.96,141.82,141.87,31384,141.651,141.4348,141.5069,141.29905,True,True,True,True,True,True,0.15,0.31
2024-12-23,13:24:00,TATASTEEL,141.86,141.97,141.83,141.92,32753,141.65550000000002,141.44639999999998,141.5104,141.3025,True,True,True,True,True,True,0.19,0.33
2024-12-23,13:23:00,TATASTEEL,141.92,141.95,141.81,141.86,77983,141.66400000000002,141.458,141.5137,141.3058,True,True,True,True,True,True,0.14,0.28
2024-12-23,13:22:00,TATASTEEL,141.97,141.99,141.91,141.92,30599,141.6755,141.47359999999998,141.5173,141.309,True,True,True,True,True,True,0.17,0.32
2024-12-23,13:21:00,TATASTEEL,142.05,142.07,141.96,141.97,20309,141.69400000000002,141.4912,141.5209,141.31265000000002,True,True,True,True,True,True,0.19,0.34
2024-12-23,13:20:00,TATASTEEL,142.07,142.15,141.93,142.05,129388,141.7155,141.512,141.5252,141.31719999999999,True,True,True,True,True,True,0.24,0.38
2024-12-23,13:19:00,TATASTEEL,142.15,142.16,142.04,142.07,30763,141.736,141.5334,141.5304,141.3216,True,True,True,True,True,True,0.24,0.38
2024-12-23,13:18:00,TATASTEEL,142.2,142.2,142.12,142.16,19421,141.7615,141.5596,141.5368,141.32695,True,True,True,True,True,True,0.28,0.42
2024-12-23,13:17:00,TATASTEEL,142.23,142.26,142.14,142.14,21127,141.792,141.58280000000002,141.5433,141.33190000000002,True,True,True,True,True,True,0.25,0.39
2024-12-23,13:16:00,TATASTEEL,142.14,142.3,142.12,142.21,43737,141.82999999999998,141.6108,141.5506,141.3367,True,True,True,True,True,True,0.27,0.42
2024-12-23,13:15:00,TATASTEEL,142.11,142.24,142.07,142.17,68031,141.866,141.6394,141.5576,141.34155,True,True,True,True,True,True,0.21,0.37
2024-12-23,13:14:00,TATASTEEL,142.12,142.19,142.1,142.11,19672,141.89749999999998,141.668,141.5637,141.3465,True,True,True,True,True,True,0.15,0.31
2024-12-23,13:13:00,TATASTEEL,142.18,142.24,142.12,142.15,11637,141.928,141.6942,141.5696,141.35154999999997,True,True,True,True,True,True,0.16,0.32
2024-12-23,13:12:00,TATASTEEL,142.16,142.26,142.11,142.24,27539,141.961,141.7234,141.5761,141.35765,True,True,True,True,True,True,0.2,0.36
2024-12-23,13:11:00,TATASTEEL,142.27,142.3,142.15,142.2,41559,141.995,141.7516,141.58360000000002,141.3642,True,True,True,True,True,True,0.14,0.32
2024-12-23,13:10:00,TATASTEEL,142.21,142.35,142.21,142.27,12352,142.02749999999997,141.77620000000002,141.5925,141.37125,True,True,True,True,True,True,0.17,0.35
2024-12-23,13:09:00,TATASTEEL,142.31,142.34,142.16,142.21,35495,142.053,141.7962,141.601,141.37815,True,True,True,True,True,True,0.11,0.29
2024-12-23,13:08:00,TATASTEEL,142.38,142.39,142.31,142.31,20342,142.076,141.8166,141.6103,141.38525,True,True,True,True,True,True,0.16,0.35
2024-12-23,13:07:00,TATASTEEL,142.42,142.5,142.31,142.39,38475,142.103,141.83720000000002,141.6192,141.39260000000002,True,True,True,True,True,True,0.2,0.39
2024-12-23,13:06:00,TATASTEEL,142.48,142.56,142.41,142.5,27367,142.136,141.8592,141.62939999999998,141.39985000000001,True,True,True,True,True,True,0.26,0.45
2024-12-23,13:05:00,TATASTEEL,142.45,142.52,142.4,142.49,31828,142.167,141.8776,141.639,141.40725,True,True,True,True,True,True,0.23,0.43
2024-12-23,13:04:00,TATASTEEL,142.48,142.59,142.42,142.44,72434,142.193,141.8942,141.6486,141.4142,True,True,True,True,True,True,0.17,0.38
2024-12-23,13:03:00,TATASTEEL,142.4,142.49,142.37,142.48,34853,142.224,141.9098,141.65759999999997,141.4216,True,True,True,True,True,True,0.18,0.4
2024-12-23,13:02:00,TATASTEEL,142.1,142.47,142.1,142.42,62294,142.249,141.923,141.6658,141.4287,True,True,True,True,True,True,0.12,0.35
2024-12-23,13:01:00,TATASTEEL,142.12,142.25,142.06,142.12,44060,142.25650000000002,141.9322,141.6695,141.43445,True,True,True,True,True,True,-0.1,0.13
2024-12-23,13:00:00,TATASTEEL,142.14,142.19,142.1,142.12,25608,142.26,141.9414,141.6739,141.4403,True,True,True,True,True,True,-0.1,0.13
2024-12-23,12:59:00,TATASTEEL,142.12,142.2,142.11,142.15,32384,142.264,141.9494,141.6784,141.4461,True,True,True,True,True,True,-0.08,0.14
