symbol,entry_dt,entry,sl,tp,exit_dt,exit_price,outcome,pnl,touch_dt,atr_pct_at_touch,hidden_atr_pct_rollmean40,bucket
TATAMOTORS,2023-07-24 12:45:00,433.05,434.7428571428572,429.2410714285714,2023-07-24 13:20:00,434.7428571428572,L,-1.6928571428571786,2023-07-24 12:40:00,0.1954574694443083,0.2395975016685324,High vol
TATAMOTORS,2023-07-24 14:40:00,434.25,436.3571428571429,429.50892857142856,2023-07-24 15:00:00,433.55,EOD+,0.6999999999999886,2023-07-24 14:35:00,0.2426186364010217,0.2124767784278545,Mid vol
TATAMOTORS,2023-07-25 10:50:00,439.15,441.1928571428571,434.5535714285714,2023-07-25 12:20:00,441.1928571428571,L,-2.0428571428571445,2023-07-25 10:45:00,0.2326716563618625,0.2901336551115422,High vol
TATAMOTORS,2023-07-25 13:30:00,440.55,442.3428571428572,436.5160714285714,2023-07-25 15:00:00,440.2,EOD+,0.3500000000000227,2023-07-25 13:25:00,0.2034332398567063,0.2044149853358276,Mid vol
TATAMOTORS,2023-07-26 10:30:00,446.25,451.0,435.5625,2023-07-26 15:00:00,443.6,EOD+,2.6499999999999773,2023-07-26 10:25:00,0.5322128851540616,0.3660161739197948,High vol
TATAMOTORS,2023-07-27 09:25:00,443.9,446.82142857142856,437.3267857142857,2023-07-27 15:00:00,439.7,EOD+,4.199999999999989,2023-07-27 09:20:00,0.3290638174621061,0.1866636953774755,Mid vol
TATAMOTORS,2023-07-28 09:30:00,440.55,443.78571428571433,433.26964285714286,2023-07-28 15:00:00,437.15,EOD+,3.400000000000034,2023-07-28 09:25:00,0.3672774444624629,0.2074247333099162,Mid vol
TATAMOTORS,2023-07-31 13:15:00,442.9,444.12142857142857,440.15178571428567,2023-07-31 15:00:00,442.9,EOD-,0.0,2023-07-31 13:10:00,0.1379365975639269,0.1829524659488721,Mid vol
TATAMOTORS,2023-08-01 11:00:00,446.85,448.3357142857143,443.50714285714287,2023-08-01 15:00:00,444.7,EOD+,2.150000000000034,2023-08-01 10:55:00,0.166261670290318,0.1909993615265359,Mid vol
TATAMOTORS,2023-08-02 12:40:00,432.95,434.6071428571428,429.2214285714285,2023-08-02 13:20:00,429.2214285714285,W,3.728571428571456,2023-08-02 12:35:00,0.1913559881227321,0.2486179134004858,High vol
TATAMOTORS,2023-08-03 10:15:00,428.1,431.16428571428577,421.2053571428571,2023-08-03 11:00:00,431.16428571428577,L,-3.064285714285745,2023-08-03 10:10:00,0.357935488177285,0.3075427404038699,High vol
TATAMOTORS,2023-08-07 09:25:00,423.65,425.4214285714285,419.6642857142857,2023-08-07 14:10:00,419.6642857142857,W,3.985714285714266,2023-08-07 09:20:00,0.2091168187260734,0.2098747201255199,Mid vol
TATAMOTORS,2023-08-07 14:30:00,420.4,421.4571428571428,418.0214285714286,2023-08-07 15:00:00,419.5,EOD+,0.8999999999999773,2023-08-07 14:25:00,0.12576051119948,0.1560646306283762,Low vol
TATAMOTORS,2023-08-08 14:10:00,418.55,419.65,416.07499999999993,2023-08-08 15:00:00,417.7,EOD+,0.8500000000000227,2023-08-08 14:05:00,0.1314060446780589,0.1579457389015705,Low vol
TATAMOTORS,2023-08-10 09:25:00,426.6,428.86428571428576,421.5053571428571,2023-08-10 12:25:00,421.5053571428571,W,5.094642857142901,2023-08-10 09:20:00,0.265387448931754,0.2301385424513715,High vol
TATAMOTORS,2023-08-10 14:10:00,425.55,430.86428571428576,413.5928571428571,2023-08-10 15:00:00,424.9,EOD+,0.6500000000000341,2023-08-10 14:05:00,0.6243286788399588,0.2773239208617949,High vol
TATAMOTORS,2023-08-11 10:35:00,427.4,429.37142857142857,422.96428571428567,2023-08-11 14:10:00,422.96428571428567,W,4.435714285714312,2023-08-11 10:30:00,0.2306573735145184,0.3553605137831378,High vol
TATAMOTORS,2023-08-16 10:10:00,416.15,419.0785714285714,409.5607142857143,2023-08-16 12:45:00,419.0785714285714,L,-2.928571428571445,2023-08-16 10:05:00,0.3519494566243745,0.2160079181758215,Mid vol
TATAMOTORS,2023-08-17 09:50:00,423.85,427.2857142857143,416.1196428571429,2023-08-17 15:00:00,421.55,EOD+,2.300000000000012,2023-08-17 09:45:00,0.4053940160134843,0.2987619614021063,High vol
TATAMOTORS,2023-08-18 10:25:00,423.1,425.2857142857143,418.1821428571429,2023-08-18 13:30:00,425.2857142857143,L,-2.185714285714255,2023-08-18 10:20:00,0.2582670785435745,0.2082880801694323,Mid vol
TATAMOTORS,2023-08-22 10:30:00,428.8,430.49285714285713,424.9910714285714,2023-08-22 15:00:00,427.65,EOD+,1.150000000000034,2023-08-22 10:25:00,0.1974637983036437,0.1758576665240147,Low vol
TATAMOTORS,2023-08-23 12:15:00,423.3,423.9357142857143,421.8696428571429,2023-08-23 14:35:00,423.9357142857143,L,-0.6357142857143003,2023-08-23 12:10:00,0.0750902770746841,0.1832631868072777,Mid vol
TATAMOTORS,2023-08-24 13:50:00,422.5,423.3357142857143,420.6196428571428,2023-08-24 14:40:00,420.6196428571428,W,1.8803571428571784,2023-08-24 13:45:00,0.098889396013997,0.135210806734987,Low vol
TATAMOTORS,2023-08-25 15:00:00,417.35,422.4285714285714,405.9232142857143,2023-08-25 15:00:00,417.35,EOD-,0.0,2023-08-25 14:55:00,0.6085765642386385,0.2574930318678305,High vol
TATAMOTORS,2023-08-28 14:10:00,416.3,417.1357142857143,414.4196428571429,2023-08-28 15:00:00,415.8,EOD+,0.5,2023-08-28 14:05:00,0.1003740434439453,0.1259195121530654,Low vol
TATAMOTORS,2023-08-29 11:25:00,417.5,418.6928571428572,414.8160714285714,2023-08-29 11:30:00,418.6928571428572,L,-1.1928571428571786,2023-08-29 11:20:00,0.1429256102153321,0.1720030358739266,Low vol
TATAMOTORS,2023-08-29 13:20:00,419.2,420.4642857142857,416.35535714285714,2023-08-29 15:00:00,417.2,EOD+,2.0,2023-08-29 13:15:00,0.1507974372955293,0.1718997077315755,Low vol
TATAMOTORS,2023-08-30 10:55:00,420.45,421.5428571428571,417.9910714285715,2023-08-30 14:35:00,417.9910714285715,W,2.458928571428487,2023-08-30 10:50:00,0.1299627949645755,0.1815240969534562,Mid vol
TATAMOTORS,2023-08-31 10:15:00,417.15,418.9,413.2125,2023-08-31 11:35:00,418.9,L,-1.75,2023-08-31 10:10:00,0.2097566822485906,0.1362417091730911,Low vol
TATAMOTORS,2023-08-31 12:20:00,417.6,418.86428571428576,414.7553571428572,2023-08-31 15:00:00,416.6,EOD+,1.0,2023-08-31 12:15:00,0.1514114627887087,0.1645694081005655,Low vol
TATAMOTORS,2023-09-01 12:35:00,420.6,422.4,416.55,2023-09-01 15:00:00,420.85,EOD-,-0.25,2023-09-01 12:30:00,0.2140054690286543,0.2330620930692986,High vol
TATAMOTORS,2023-09-04 11:20:00,419.0,420.2357142857143,416.2196428571429,2023-09-04 13:55:00,420.2357142857143,L,-1.2357142857142662,2023-09-04 11:15:00,0.1474599386293903,0.2081500596461125,Mid vol
TATAMOTORS,2023-09-04 14:35:00,419.3,420.4357142857143,416.7446428571429,2023-09-04 15:00:00,419.55,EOD-,-0.25,2023-09-04 14:30:00,0.1354297979625885,0.1243101504102451,Low vol
TATAMOTORS,2023-09-05 12:15:00,422.3,424.32142857142856,417.75178571428575,2023-09-05 15:00:00,420.5,EOD+,1.8000000000000114,2023-09-05 12:10:00,0.2393356111092304,0.1683107063465788,Low vol
TATAMOTORS,2023-09-06 11:10:00,418.6,419.72857142857146,416.0607142857143,2023-09-06 14:40:00,419.72857142857146,L,-1.1285714285714334,2023-09-06 11:05:00,0.1348030851136456,0.1756926078437571,Low vol
TATAMOTORS,2023-09-07 09:40:00,419.7,421.1,416.55,2023-09-07 09:45:00,421.1,L,-1.3999999999999773,2023-09-07 09:35:00,0.1668056713928256,0.1301549165768276,Low vol
TATAMOTORS,2023-09-07 11:45:00,421.85,423.1071428571429,419.0214285714286,2023-09-07 12:35:00,423.1071428571429,L,-1.2571428571428669,2023-09-07 11:40:00,0.1490035388340475,0.1707948740424357,Low vol
TATAMOTORS,2023-09-08 13:10:00,430.4,431.9785714285714,426.8482142857143,2023-09-08 14:20:00,431.9785714285714,L,-1.578571428571422,2023-09-08 13:05:00,0.1834055337018034,0.2286928717317836,High vol
TATAMOTORS,2023-09-08 14:45:00,429.75,431.32142857142856,426.2142857142857,2023-09-08 14:50:00,431.32142857142856,L,-1.5714285714285552,2023-09-08 14:40:00,0.1828305493226968,0.1988142158290995,Mid vol
TATAMOTORS,2023-09-11 11:40:00,435.9,436.87142857142857,433.71428571428567,2023-09-11 14:15:00,436.87142857142857,L,-0.9714285714285892,2023-09-11 11:35:00,0.1114279159702433,0.2417961467644907,High vol
TATAMOTORS,2023-09-12 15:00:00,428.4,430.55,423.5625,2023-09-12 15:00:00,428.4,EOD-,0.0,2023-09-12 14:55:00,0.250933706816058,0.3592132965790037,High vol
TATAMOTORS,2023-09-13 12:40:00,430.55,431.95,427.4,2023-09-13 13:00:00,431.95,L,-1.3999999999999773,2023-09-13 12:35:00,0.1626016260162594,0.2442850850468444,High vol
TATAMOTORS,2023-09-13 13:30:00,430.4,431.9214285714286,426.97678571428565,2023-09-13 14:20:00,431.9214285714286,L,-1.5214285714286009,2023-09-13 13:25:00,0.1767458842272984,0.2071593126186316,Mid vol
TATAMOTORS,2023-09-14 12:10:00,431.95,433.4,428.6875,2023-09-14 15:00:00,430.7,EOD+,1.25,2023-09-14 12:05:00,0.1678435004051419,0.1999714611303134,Mid vol
TATAMOTORS,2023-09-18 11:40:00,440.65,441.9857142857143,437.6446428571428,2023-09-18 12:20:00,441.9857142857143,L,-1.335714285714289,2023-09-18 11:35:00,0.1515102411200437,0.1948943961120593,Mid vol
TATAMOTORS,2023-09-18 14:35:00,442.5,443.6142857142857,439.9928571428572,2023-09-18 15:00:00,441.75,EOD+,0.75,2023-09-18 14:30:00,0.1258937650305822,0.1373283856321518,Low vol
TATAMOTORS,2023-09-20 10:55:00,443.7,445.65,439.31250000000006,2023-09-20 15:00:00,440.35,EOD+,3.349999999999966,2023-09-20 10:50:00,0.2197430696416475,0.2013236324746986,Mid vol
TATAMOTORS,2023-09-21 09:20:00,439.0,440.9142857142857,434.6928571428571,2023-09-21 10:45:00,434.6928571428571,W,4.307142857142878,2023-09-21 09:15:00,0.2179535140937856,0.1277685269266717,Low vol
TATAMOTORS,2023-09-21 11:50:00,434.8,436.9,430.075,2023-09-21 13:35:00,430.075,W,4.725000000000023,2023-09-21 11:45:00,0.2414903403863852,0.2510312261128791,High vol
TATAMOTORS,2023-09-22 10:00:00,431.3,433.8071428571429,425.6589285714285,2023-09-22 15:00:00,428.45,EOD+,2.8500000000000227,2023-09-22 09:55:00,0.29061584063323,0.2152365446200155,Mid vol
TATAMOTORS,2023-09-25 09:25:00,428.2,430.5142857142857,422.99285714285713,2023-09-25 15:00:00,426.8,EOD+,1.3999999999999773,2023-09-25 09:20:00,0.2702973270597665,0.1457682880511249,Low vol
TATAMOTORS,2023-09-26 12:10:00,429.1,430.11428571428576,426.8178571428572,2023-09-26 15:00:00,427.6,EOD+,1.5,2023-09-26 12:05:00,0.1181737987050818,0.1763280504871384,Low vol
TATAMOTORS,2023-09-27 10:15:00,426.25,428.15,421.975,2023-09-27 15:00:00,426.1,EOD+,0.1499999999999772,2023-09-27 10:10:00,0.2228216254251194,0.1468462183418697,Low vol
TATAMOTORS,2023-09-28 12:15:00,427.2,428.2642857142857,424.8053571428572,2023-09-28 13:15:00,424.8053571428572,W,2.3946428571427987,2023-09-28 12:10:00,0.1245652755484176,0.1618668982537928,Low vol
TATAMOTORS,2023-09-29 12:45:00,433.35,434.6714285714286,430.37678571428575,2023-09-29 13:15:00,434.6714285714286,L,-1.3214285714285552,2023-09-29 12:40:00,0.1525018547522884,0.2330863686195275,High vol
TATAMOTORS,2023-09-29 14:55:00,434.55,435.6785714285714,432.01071428571424,2023-09-29 15:00:00,435.05,EOD-,-0.5,2023-09-29 14:50:00,0.1298551868106595,0.1496688263768734,Low vol
TATAMOTORS,2023-10-03 11:30:00,427.75,429.2642857142857,424.3428571428572,2023-10-03 15:00:00,426.9,EOD+,0.8500000000000227,2023-10-03 11:25:00,0.1770680208472532,0.215518213778094,Mid vol
TATAMOTORS,2023-10-04 10:30:00,424.4,426.4857142857143,419.7071428571428,2023-10-04 13:00:00,419.7071428571428,W,4.692857142857179,2023-10-04 10:25:00,0.2456961109334773,0.1704932099771279,Low vol
TATAMOTORS,2023-10-04 13:25:00,421.15,423.0285714285714,416.9232142857143,2023-10-04 15:00:00,421.85,EOD-,-0.7000000000000455,2023-10-04 13:20:00,0.2229493743854053,0.1822651174503086,Mid vol
TATAMOTORS,2023-10-05 10:25:00,424.45,426.6,419.6125,2023-10-05 13:30:00,426.6,L,-2.150000000000034,2023-10-05 10:20:00,0.2533584727786954,0.2032336476083895,Mid vol
TATAMOTORS,2023-10-09 10:05:00,426.85,429.55,420.775,2023-10-09 15:00:00,425.55,EOD+,1.3000000000000114,2023-10-09 10:00:00,0.3162703525828751,0.1494233751772553,Low vol
TATAMOTORS,2023-10-10 10:45:00,431.3,433.05,427.3625,2023-10-10 12:00:00,433.05,L,-1.75,2023-10-10 10:40:00,0.2028515126927108,0.2143948900838657,Mid vol
TATAMOTORS,2023-10-10 13:40:00,433.15,434.1428571428571,430.9160714285714,2023-10-10 14:45:00,434.1428571428571,L,-0.9928571428571332,2023-10-10 13:35:00,0.1145824746517194,0.155966080222,Low vol
TATAMOTORS,2023-10-11 11:50:00,437.2,438.20714285714286,434.9339285714285,2023-10-11 13:10:00,438.20714285714286,L,-1.0071428571428669,2023-10-11 11:45:00,0.1151810220886169,0.1637418566177368,Low vol
TATAMOTORS,2023-10-11 13:40:00,436.9,437.9,434.65,2023-10-11 15:00:00,437.0,EOD-,-0.1000000000000227,2023-10-11 13:35:00,0.1144426642252222,0.1261260514388905,Low vol
TATAMOTORS,2023-10-12 11:40:00,439.45,440.25,437.65,2023-10-12 14:10:00,437.65,W,1.8000000000000114,2023-10-12 11:35:00,0.0910228694959612,0.14612290768359,Low vol
TATAMOTORS,2023-10-13 11:00:00,439.45,440.7642857142857,436.4928571428572,2023-10-13 12:55:00,440.7642857142857,L,-1.3142857142856883,2023-10-13 10:55:00,0.1495375713147908,0.1376016438035388,Low vol
TATAMOTORS,2023-10-16 09:25:00,458.25,461.45714285714286,451.0339285714285,2023-10-16 09:25:00,461.45714285714286,L,-3.2071428571428555,2023-10-16 09:20:00,0.349895576821173,0.3069332583797854,High vol
TATAMOTORS,2023-10-16 12:20:00,459.9,461.5214285714285,456.25178571428575,2023-10-16 15:00:00,459.55,EOD+,0.3499999999999659,2023-10-16 12:15:00,0.1762805578852531,0.3392276733041967,High vol
TATAMOTORS,2023-10-17 09:50:00,458.45,460.7642857142857,453.24285714285713,2023-10-17 13:40:00,453.24285714285713,W,5.207142857142856,2023-10-17 09:45:00,0.2524032843587855,0.1698267704242284,Low vol
TATAMOTORS,2023-10-18 10:55:00,455.25,456.99285714285713,451.3285714285714,2023-10-18 11:00:00,456.99285714285713,L,-1.7428571428571331,2023-10-18 10:50:00,0.1914175884521837,0.2103495617149153,Mid vol
TATAMOTORS,2023-10-18 11:55:00,455.85,457.67142857142863,451.7517857142857,2023-10-18 13:55:00,457.67142857142863,L,-1.821428571428612,2023-10-18 11:50:00,0.1997837634560258,0.2167368501123828,Mid vol
TATAMOTORS,2023-10-20 10:25:00,460.55,464.15,452.4500000000001,2023-10-20 15:00:00,459.2,EOD+,1.3500000000000227,2023-10-20 10:20:00,0.3908370426663761,0.2507002686499031,High vol
TATAMOTORS,2023-10-23 09:30:00,456.8,459.6,450.5,2023-10-23 10:45:00,450.5,W,6.300000000000011,2023-10-23 09:25:00,0.3064798598949215,0.2225208734288047,Mid vol
TATAMOTORS,2023-10-23 12:05:00,450.3,452.4142857142857,445.54285714285714,2023-10-23 15:00:00,448.1,EOD+,2.1999999999999886,2023-10-23 12:00:00,0.2347641255036317,0.2799194862565866,High vol
TATAMOTORS,2023-10-25 09:20:00,447.05,450.00000000000006,440.4125,2023-10-25 12:50:00,440.4125,W,6.6375000000000455,2023-10-25 09:15:00,0.3299407225142625,0.2101694794274349,Mid vol
TATAMOTORS,2023-10-26 12:50:00,432.4,434.3571428571428,427.99642857142857,2023-10-26 15:00:00,431.85,EOD+,0.5499999999999545,2023-10-26 12:45:00,0.2263116162283579,0.2735047955069847,High vol
TATAMOTORS,2023-10-27 13:30:00,434.6,436.29285714285714,430.7910714285715,2023-10-27 13:45:00,436.29285714285714,L,-1.6928571428571215,2023-10-27 13:25:00,0.1947827802159845,0.2213119495337695,Mid vol
TATAMOTORS,2023-10-31 11:10:00,435.5,437.0785714285714,431.9482142857143,2023-10-31 15:00:00,433.7,EOD+,1.8000000000000114,2023-10-31 11:05:00,0.1812574840477012,0.2491154787315643,High vol
TATAMOTORS,2023-11-01 10:00:00,433.8,436.1642857142857,428.48035714285714,2023-11-01 13:40:00,436.1642857142857,L,-2.3642857142857,2023-11-01 09:55:00,0.2725087268655745,0.1859881242155063,Mid vol
TATAMOTORS,2023-11-02 10:55:00,434.2,435.6142857142857,431.0178571428572,2023-11-02 11:05:00,435.6142857142857,L,-1.414285714285711,2023-11-02 10:50:00,0.1628798473207065,0.2390973132424239,High vol
TATAMOTORS,2023-11-03 11:40:00,448.95,450.55,445.35,2023-11-03 15:00:00,447.3,EOD+,1.6499999999999773,2023-11-03 11:35:00,0.1781935627575461,0.3673395708138187,High vol
TATAMOTORS,2023-11-07 10:00:00,445.45,447.35,441.175,2023-11-07 10:45:00,447.35,L,-1.8999999999999773,2023-11-07 09:55:00,0.2132674823212483,0.1565056150152655,Low vol
TATAMOTORS,2023-11-07 13:30:00,444.55,445.32142857142856,442.81428571428575,2023-11-07 13:35:00,445.32142857142856,L,-0.7714285714285438,2023-11-07 13:25:00,0.0867651075726645,0.1372620930827968,Low vol
TATAMOTORS,2023-11-07 14:20:00,444.65,445.6428571428571,442.4160714285714,2023-11-07 15:00:00,444.45,EOD+,0.1999999999999886,2023-11-07 14:15:00,0.111644792854733,0.1173447202336402,Low vol
TATAMOTORS,2023-11-08 10:35:00,445.45,446.7785714285714,442.4607142857143,2023-11-08 14:55:00,442.4607142857143,W,2.9892857142857,2023-11-08 10:30:00,0.1490766863298274,0.1412234140601818,Low vol
TATAMOTORS,2023-11-09 12:30:00,448.7,449.7,446.45,2023-11-09 14:20:00,446.45,W,2.25,2023-11-09 12:25:00,0.1114454474534715,0.1967509362251131,Mid vol
TATAMOTORS,2023-11-10 10:40:00,445.3,447.1642857142857,441.1053571428572,2023-11-10 11:40:00,447.1642857142857,L,-1.8642857142857,2023-11-10 10:35:00,0.2093291841775993,0.2063898578168023,Mid vol
TATAMOTORS,2023-11-10 13:05:00,447.25,448.74285714285713,443.8910714285714,2023-11-10 15:00:00,447.2,EOD+,0.0500000000000113,2023-11-10 13:00:00,0.1668929170326606,0.1905415388392367,Mid vol
TATAMOTORS,2023-11-13 10:55:00,448.1,449.52857142857147,444.8857142857143,2023-11-13 13:25:00,449.52857142857147,L,-1.4285714285714448,2023-11-13 10:50:00,0.1593854098595814,0.1646119649879498,Low vol
TATAMOTORS,2023-11-15 11:55:00,454.4,455.37142857142857,452.2142857142856,2023-11-15 12:35:00,455.37142857142857,L,-0.9714285714285892,2023-11-15 11:50:00,0.1069148768906666,0.1512206896736813,Low vol
TATAMOTORS,2023-11-16 11:55:00,469.7,471.4857142857143,465.6821428571428,2023-11-16 15:00:00,471.0,EOD-,-1.3000000000000114,2023-11-16 11:50:00,0.1900909395054603,0.2475307742272815,High vol
TATAMOTORS,2023-11-17 11:05:00,472.1,473.47857142857146,468.9982142857143,2023-11-17 15:00:00,469.2,EOD+,2.900000000000034,2023-11-17 11:00:00,0.14600417587073,0.1974962318136218,Mid vol
TATAMOTORS,2023-11-20 09:45:00,468.85,471.5357142857143,462.8071428571429,2023-11-20 11:10:00,462.8071428571429,W,6.042857142857088,2023-11-20 09:40:00,0.2863845474210133,0.1509082710102859,Low vol
TATAMOTORS,2023-11-20 12:00:00,464.5,466.88571428571424,459.1321428571429,2023-11-20 15:00:00,464.4,EOD+,0.1000000000000227,2023-11-20 11:55:00,0.2567769116041619,0.2226906007985056,Mid vol
TATAMOTORS,2023-11-21 11:00:00,466.05,467.4,463.0125,2023-11-21 12:20:00,467.4,L,-1.3500000000000227,2023-11-21 10:55:00,0.1448497854077268,0.1687575267941596,Low vol
TATAMOTORS,2023-11-22 10:10:00,470.15,472.29285714285714,465.3285714285714,2023-11-22 15:00:00,468.6,EOD+,1.5499999999999543,2023-11-22 10:05:00,0.2278665613416783,0.1701233157397836,Low vol
TATAMOTORS,2023-11-23 10:05:00,468.85,470.81428571428575,464.4303571428572,2023-11-23 15:00:00,468.2,EOD+,0.6500000000000341,2023-11-23 10:00:00,0.2094791206447377,0.172113336647138,Low vol
TATAMOTORS,2023-11-24 11:00:00,463.85,465.49285714285713,460.15357142857147,2023-11-24 13:00:00,465.49285714285713,L,-1.6428571428571104,2023-11-24 10:55:00,0.1770701813814545,0.1812785549268635,Mid vol
TATAMOTORS,2023-11-24 13:20:00,464.3,465.5857142857144,461.4071428571428,2023-11-24 15:00:00,464.15,EOD+,0.1500000000000341,2023-11-24 13:15:00,0.1384274640088619,0.1740280205252161,Low vol
TATAMOTORS,2023-11-29 10:20:00,480.35,483.6642857142857,472.8928571428572,2023-11-29 13:20:00,483.6642857142857,L,-3.3142857142856883,2023-11-29 10:15:00,0.3450583773332332,0.1995192246899818,Mid vol
TATAMOTORS,2023-11-30 09:50:00,489.55,493.15,481.4500000000001,2023-11-30 10:10:00,481.4500000000001,W,8.099999999999966,2023-11-30 09:45:00,0.3677221654749726,0.232264590921658,High vol
TATAMOTORS,2023-12-01 09:25:00,485.15,487.74285714285713,479.3160714285714,2023-12-01 11:10:00,487.74285714285713,L,-2.592857142857156,2023-12-01 09:20:00,0.2670845841426819,0.1963310291512326,Mid vol
TATAMOTORS,2023-12-01 13:35:00,485.4,486.7642857142857,482.3303571428571,2023-12-01 14:00:00,486.7642857142857,L,-1.3642857142856997,2023-12-01 13:30:00,0.140561066792265,0.1855180129249978,Mid vol
TATAMOTORS,2023-12-04 11:40:00,486.95,488.3285714285714,483.8482142857143,2023-12-04 13:40:00,488.3285714285714,L,-1.3785714285714334,2023-12-04 11:35:00,0.1415516406788616,0.2195807662570207,Mid vol
TATAMOTORS,2023-12-04 14:05:00,487.05,488.35,484.125,2023-12-04 15:00:00,486.1,EOD+,0.9499999999999886,2023-12-04 14:00:00,0.1334565239708444,0.1285635941075553,Low vol
TATAMOTORS,2023-12-05 10:35:00,488.75,491.0785714285714,483.51071428571424,2023-12-05 14:35:00,491.0785714285714,L,-2.328571428571422,2023-12-05 10:30:00,0.2382657759717014,0.1778131886496463,Low vol
TATAMOTORS,2023-12-06 10:00:00,489.2,491.54285714285714,483.9285714285714,2023-12-06 10:20:00,491.54285714285714,L,-2.342857142857156,2023-12-06 09:55:00,0.2394824841926971,0.182304467967001,Mid vol
TATAMOTORS,2023-12-06 11:40:00,490.2,491.5642857142857,487.1303571428571,2023-12-06 13:40:00,491.5642857142857,L,-1.3642857142856997,2023-12-06 11:35:00,0.139156029608907,0.2164317602917089,Mid vol
TATAMOTORS,2023-12-07 11:05:00,496.9,499.4142857142857,491.24285714285713,2023-12-07 14:15:00,499.4142857142857,L,-2.5142857142857338,2023-12-07 11:00:00,0.2529716987911972,0.2565429022120521,High vol
TATAMOTORS,2023-12-07 15:00:00,496.85,498.9857142857143,492.0446428571429,2023-12-07 15:00:00,496.85,EOD-,0.0,2023-12-07 14:55:00,0.2149254589628938,0.1476750899132941,Low vol
TATAMOTORS,2023-12-11 11:00:00,496.95,499.3571428571429,491.5339285714285,2023-12-11 15:00:00,496.15,EOD+,0.8000000000000114,2023-12-11 10:55:00,0.2422404002357738,0.2478759178627347,High vol
TATAMOTORS,2023-12-12 09:45:00,496.2,497.8857142857143,492.4071428571429,2023-12-12 10:15:00,492.4071428571429,W,3.792857142857145,2023-12-12 09:40:00,0.1699651427419124,0.1349847835544063,Low vol
TATAMOTORS,2023-12-12 13:55:00,494.65,496.1,491.3875,2023-12-12 14:45:00,491.3875,W,3.2624999999999886,2023-12-12 13:50:00,0.1465682806024466,0.1733768634095302,Low vol
TATAMOTORS,2023-12-13 11:35:00,492.4,493.6142857142857,489.66785714285714,2023-12-13 12:00:00,493.6142857142857,L,-1.2142857142857224,2023-12-13 11:30:00,0.1232527115596543,0.1839951112396735,Mid vol
TATAMOTORS,2023-12-14 12:40:00,495.95,496.87142857142857,493.8767857142856,2023-12-14 13:45:00,496.87142857142857,L,-0.921428571428578,2023-12-14 12:35:00,0.0929234138189385,0.1478224806405352,Low vol
TATAMOTORS,2023-12-14 14:40:00,496.2,497.3928571428571,493.5160714285714,2023-12-14 15:00:00,495.8,EOD+,0.3999999999999772,2023-12-14 14:35:00,0.120211341616159,0.0991367910569058,Low vol
TATAMOTORS,2023-12-15 12:35:00,500.9,502.1928571428571,497.9910714285714,2023-12-15 14:30:00,502.1928571428571,L,-1.2928571428571445,2023-12-15 12:30:00,0.1290534181330733,0.2060206406936187,Mid vol
TATAMOTORS,2023-12-18 10:20:00,504.1,506.9214285714286,497.7517857142858,2023-12-18 15:00:00,503.2,EOD+,0.9000000000000341,2023-12-18 10:15:00,0.279848102700708,0.2104579694079996,Mid vol
TATAMOTORS,2023-12-19 11:20:00,501.25,502.7642857142857,497.8428571428572,2023-12-19 11:50:00,502.7642857142857,L,-1.5142857142857338,2023-12-19 11:15:00,0.1510509440683999,0.1596772060255895,Low vol
TATAMOTORS,2023-12-19 12:55:00,501.5,502.53571428571433,499.1696428571428,2023-12-19 14:25:00,502.53571428571433,L,-1.0357142857143344,2023-12-19 12:50:00,0.1032616436405094,0.1633075353208817,Low vol
TATAMOTORS,2023-12-20 10:30:00,503.0,504.8642857142857,498.8053571428572,2023-12-20 13:15:00,498.8053571428572,W,4.19464285714281,2023-12-20 10:25:00,0.185371951306125,0.1306142683377886,Low vol
TATAMOTORS,2023-12-21 09:50:00,485.25,489.7357142857143,475.1571428571429,2023-12-21 10:10:00,489.7357142857143,L,-4.485714285714323,2023-12-21 09:45:00,0.4622065209391343,0.3594535460163074,High vol
TATAMOTORS,2023-12-21 11:35:00,488.15,490.5357142857143,482.7821428571429,2023-12-21 15:00:00,487.45,EOD+,0.6999999999999886,2023-12-21 11:30:00,0.2443878596306367,0.3799382685933231,High vol
TATAMOTORS,2023-12-22 11:35:00,500.6,502.9714285714286,495.2642857142857,2023-12-22 12:35:00,495.2642857142857,W,5.335714285714289,2023-12-22 11:30:00,0.2368113212930472,0.2834121201849297,High vol
TATAMOTORS,2023-12-22 13:35:00,498.05,500.32142857142856,492.93928571428575,2023-12-22 14:50:00,500.32142857142856,L,-2.271428571428544,2023-12-22 13:30:00,0.2280779768479325,0.2618141164116208,High vol
TATAMOTORS,2023-12-26 09:35:00,498.6,501.2714285714286,492.5892857142857,2023-12-26 15:00:00,496.3,EOD+,2.300000000000012,2023-12-26 09:30:00,0.2678392391646851,0.2314066461418242,High vol
TATAMOTORS,2023-12-27 13:15:00,506.0,507.9214285714286,501.6767857142857,2023-12-27 13:25:00,507.9214285714286,L,-1.921428571428578,2023-12-27 13:10:00,0.1899020133849166,0.2330120622527784,High vol
TATAMOTORS,2023-12-28 09:40:00,509.6,511.6071428571428,505.0839285714287,2023-12-28 09:40:00,511.6071428571428,L,-2.00714285714281,2023-12-28 09:35:00,0.1970104885299209,0.1896059763236492,Mid vol
