touch_idx,reclaim_idx,entry_idx,touch_dt,reclaim_dt,entry_dt,entry_price,ma20,touch_to_entry_day_cross,reclaim_to_entry_day_cross,month_boundary_carry
26934,26934,26935,2023-06-15 15:20:00+05:30,2023-06-15 15:20:00+05:30,2023-06-15 15:25:00+05:30,110.15,110.1375,False,False,False
26964,26967,26968,2023-06-16 11:35:00+05:30,2023-06-16 11:50:00+05:30,2023-06-16 11:55:00+05:30,110.7,110.52749999999999,False,False,False
26966,26966,26967,2023-06-16 11:45:00+05:30,2023-06-16 11:45:00+05:30,2023-06-16 11:50:00+05:30,110.5,110.48749999999998,False,False,False
26985,26985,26986,2023-06-16 13:20:00+05:30,2023-06-16 13:20:00+05:30,2023-06-16 13:25:00+05:30,110.65,110.58500000000001,False,False,False
26995,26998,26999,2023-06-16 14:10:00+05:30,2023-06-16 14:25:00+05:30,2023-06-16 14:30:00+05:30,110.65,110.5625,False,False,False
27000,27000,27001,2023-06-16 14:35:00+05:30,2023-06-16 14:35:00+05:30,2023-06-16 14:40:00+05:30,110.55,110.575,False,False,False
27001,27001,27002,2023-06-16 14:40:00+05:30,2023-06-16 14:40:00+05:30,2023-06-16 14:45:00+05:30,110.7,110.57750000000001,False,False,False
27008,27009,27010,2023-06-16 15:15:00+05:30,2023-06-16 15:20:00+05:30,2023-06-16 15:25:00+05:30,110.6,110.58250000000001,False,False,False
27010,27010,27011,2023-06-16 15:25:00+05:30,2023-06-16 15:25:00+05:30,2023-06-19 09:15:00+05:30,111.85,110.5925,True,True,False
27075,27075,27076,2023-06-19 14:35:00+05:30,2023-06-19 14:35:00+05:30,2023-06-19 14:40:00+05:30,110.0,109.85,False,False,False
27086,27086,27087,2023-06-20 09:15:00+05:30,2023-06-20 09:15:00+05:30,2023-06-20 09:20:00+05:30,110.3,110.15,False,False,False
27129,27129,27130,2023-06-20 12:50:00+05:30,2023-06-20 12:50:00+05:30,2023-06-20 12:55:00+05:30,111.15,111.01000000000002,False,False,False
27130,27130,27131,2023-06-20 12:55:00+05:30,2023-06-20 12:55:00+05:30,2023-06-20 13:00:00+05:30,111.05,110.99499999999998,False,False,False
27157,27160,27161,2023-06-20 15:10:00+05:30,2023-06-20 15:25:00+05:30,2023-06-21 09:15:00+05:30,111.3,110.78,True,True,False
27219,27219,27220,2023-06-21 14:05:00+05:30,2023-06-21 14:05:00+05:30,2023-06-21 14:10:00+05:30,110.1,110.13250000000001,False,False,False
27230,27230,27231,2023-06-21 15:00:00+05:30,2023-06-21 15:00:00+05:30,2023-06-21 15:05:00+05:30,110.25,110.04249999999999,False,False,False
27273,27274,27275,2023-06-22 12:20:00+05:30,2023-06-22 12:25:00+05:30,2023-06-22 12:30:00+05:30,107.75,107.73499999999999,False,False,False
27275,27276,27277,2023-06-22 12:30:00+05:30,2023-06-22 12:35:00+05:30,2023-06-22 12:40:00+05:30,107.75,107.705,False,False,False
27282,27283,27284,2023-06-22 13:05:00+05:30,2023-06-22 13:10:00+05:30,2023-06-22 13:15:00+05:30,107.65,107.58,False,False,False
27350,27350,27351,2023-06-23 12:30:00+05:30,2023-06-23 12:30:00+05:30,2023-06-23 12:35:00+05:30,106.7,106.5,False,False,False
27412,27412,27413,2023-06-26 11:25:00+05:30,2023-06-26 11:25:00+05:30,2023-06-26 11:30:00+05:30,105.2,104.93499999999999,False,False,False
27454,27454,27455,2023-06-26 14:55:00+05:30,2023-06-26 14:55:00+05:30,2023-06-26 15:00:00+05:30,105.55,105.405,False,False,False
27493,27493,27494,2023-06-27 11:55:00+05:30,2023-06-27 11:55:00+05:30,2023-06-27 12:00:00+05:30,107.65,107.44749999999999,False,False,False
27497,27497,27498,2023-06-27 12:15:00+05:30,2023-06-27 12:15:00+05:30,2023-06-27 12:20:00+05:30,107.5,107.4625,False,False,False
27528,27529,27530,2023-06-27 14:50:00+05:30,2023-06-27 14:55:00+05:30,2023-06-27 15:00:00+05:30,106.85,106.8575,False,False,False
27558,27558,27559,2023-06-28 11:05:00+05:30,2023-06-28 11:05:00+05:30,2023-06-28 11:10:00+05:30,108.0,107.83,False,False,False
27588,27588,27589,2023-06-28 13:35:00+05:30,2023-06-28 13:35:00+05:30,2023-06-28 13:40:00+05:30,108.0,107.9325,False,False,False
27589,27589,27590,2023-06-28 13:40:00+05:30,2023-06-28 13:40:00+05:30,2023-06-28 13:45:00+05:30,107.95,107.925,False,False,False
27590,27590,27591,2023-06-28 13:45:00+05:30,2023-06-28 13:45:00+05:30,2023-06-28 13:50:00+05:30,108.0,107.925,False,False,False
27602,27602,27603,2023-06-28 14:45:00+05:30,2023-06-28 14:45:00+05:30,2023-06-28 14:50:00+05:30,108.0,107.98499999999999,False,False,False
27605,27607,27608,2023-06-28 15:00:00+05:30,2023-06-28 15:10:00+05:30,2023-06-28 15:15:00+05:30,108.05,107.97250000000001,False,False,False
27608,27608,27609,2023-06-28 15:15:00+05:30,2023-06-28 15:15:00+05:30,2023-06-28 15:20:00+05:30,108.05,107.97999999999999,False,False,False
27610,27610,27611,2023-06-28 15:25:00+05:30,2023-06-28 15:25:00+05:30,2023-06-30 09:15:00+05:30,108.0,107.99000000000001,True,True,False
27623,27623,27624,2023-06-30 10:15:00+05:30,2023-06-30 10:15:00+05:30,2023-06-30 10:20:00+05:30,107.85,107.67,False,False,False
27654,27654,27655,2023-06-30 12:50:00+05:30,2023-06-30 12:50:00+05:30,2023-06-30 12:55:00+05:30,108.3,108.16,False,False,False
27680,27681,27682,2023-06-30 15:00:00+05:30,2023-06-30 15:05:00+05:30,2023-06-30 15:10:00+05:30,108.4,108.3375,False,False,False
27682,27682,27683,2023-06-30 15:10:00+05:30,2023-06-30 15:10:00+05:30,2023-06-30 15:15:00+05:30,108.4,108.33999999999999,False,False,False
27683,27683,27684,2023-06-30 15:15:00+05:30,2023-06-30 15:15:00+05:30,2023-06-30 15:20:00+05:30,108.5,108.3525,False,False,False
27685,27686,27687,2023-06-30 15:25:00+05:30,2023-07-03 09:15:00+05:30,2023-07-03 09:20:00+05:30,109.1,108.35499999999999,True,False,False
27740,27741,27742,2023-07-03 13:45:00+05:30,2023-07-03 13:50:00+05:30,2023-07-03 13:55:00+05:30,109.75,109.705,False,False,False
27745,27745,27746,2023-07-03 14:10:00+05:30,2023-07-03 14:10:00+05:30,2023-07-03 14:15:00+05:30,109.8,109.69750000000002,False,False,False
27752,27754,27755,2023-07-03 14:45:00+05:30,2023-07-03 14:55:00+05:30,2023-07-03 15:00:00+05:30,109.65,109.69250000000002,False,False,False
27755,27755,27756,2023-07-03 15:00:00+05:30,2023-07-03 15:00:00+05:30,2023-07-03 15:05:00+05:30,109.7,109.6925,False,False,False
27787,27787,27788,2023-07-04 11:25:00+05:30,2023-07-04 11:25:00+05:30,2023-07-04 11:30:00+05:30,109.15,108.9,False,False,False
27833,27836,27837,2023-07-04 15:15:00+05:30,2023-07-05 09:15:00+05:30,2023-07-05 09:20:00+05:30,109.55,108.87749999999998,True,False,False
27852,27854,27855,2023-07-05 10:35:00+05:30,2023-07-05 10:45:00+05:30,2023-07-05 10:50:00+05:30,109.35,109.31500000000001,False,False,False
27865,27865,27866,2023-07-05 11:40:00+05:30,2023-07-05 11:40:00+05:30,2023-07-05 11:45:00+05:30,109.8,109.3525,False,False,False
27869,27869,27870,2023-07-05 12:00:00+05:30,2023-07-05 12:00:00+05:30,2023-07-05 12:05:00+05:30,109.4,109.37750000000001,False,False,False
27900,27900,27901,2023-07-05 14:35:00+05:30,2023-07-05 14:35:00+05:30,2023-07-05 14:40:00+05:30,109.2,109.14000000000001,False,False,False
27910,27910,27911,2023-07-05 15:25:00+05:30,2023-07-05 15:25:00+05:30,2023-07-06 09:15:00+05:30,108.4,109.25250000000001,True,True,False
27922,27924,27925,2023-07-06 10:10:00+05:30,2023-07-06 10:20:00+05:30,2023-07-06 10:25:00+05:30,108.9,108.595,False,False,False
27941,27941,27942,2023-07-06 11:45:00+05:30,2023-07-06 11:45:00+05:30,2023-07-06 11:50:00+05:30,108.5,108.50999999999999,False,False,False
27952,27955,27956,2023-07-06 12:40:00+05:30,2023-07-06 12:55:00+05:30,2023-07-06 13:00:00+05:30,108.5,108.4025,False,False,False
27964,27964,27965,2023-07-06 13:40:00+05:30,2023-07-06 13:40:00+05:30,2023-07-06 13:45:00+05:30,108.55,108.51499999999999,False,False,False
27965,27965,27966,2023-07-06 13:45:00+05:30,2023-07-06 13:45:00+05:30,2023-07-06 13:50:00+05:30,108.6,108.52749999999999,False,False,False
27986,27986,27987,2023-07-07 09:15:00+05:30,2023-07-07 09:15:00+05:30,2023-07-07 09:20:00+05:30,109.3,108.93249999999998,False,False,False
28058,28061,28062,2023-07-07 15:15:00+05:30,2023-07-10 09:15:00+05:30,2023-07-10 09:20:00+05:30,108.7,108.19500000000001,True,False,False
28130,28131,28132,2023-07-10 15:00:00+05:30,2023-07-10 15:05:00+05:30,2023-07-10 15:10:00+05:30,111.6,111.47749999999999,False,False,False
28133,28133,28134,2023-07-10 15:15:00+05:30,2023-07-10 15:15:00+05:30,2023-07-10 15:20:00+05:30,111.9,111.59,False,False,False
28136,28136,28137,2023-07-11 09:15:00+05:30,2023-07-11 09:15:00+05:30,2023-07-11 09:20:00+05:30,111.95,111.66749999999999,False,False,False
28172,28172,28173,2023-07-11 12:15:00+05:30,2023-07-11 12:15:00+05:30,2023-07-11 12:20:00+05:30,111.85,111.72,False,False,False
28192,28192,28193,2023-07-11 13:55:00+05:30,2023-07-11 13:55:00+05:30,2023-07-11 14:00:00+05:30,112.4,112.10749999999999,False,False,False
28208,28211,28212,2023-07-11 15:15:00+05:30,2023-07-12 09:15:00+05:30,2023-07-12 09:20:00+05:30,112.35,111.9325,True,False,False
28271,28273,28274,2023-07-12 14:15:00+05:30,2023-07-12 14:25:00+05:30,2023-07-12 14:30:00+05:30,110.9,110.7625,False,False,False
28272,28272,28273,2023-07-12 14:20:00+05:30,2023-07-12 14:20:00+05:30,2023-07-12 14:25:00+05:30,110.7,110.74749999999999,False,False,False
28282,28282,28283,2023-07-12 15:10:00+05:30,2023-07-12 15:10:00+05:30,2023-07-12 15:15:00+05:30,111.0,110.8625,False,False,False
28284,28284,28285,2023-07-12 15:20:00+05:30,2023-07-12 15:20:00+05:30,2023-07-12 15:25:00+05:30,110.95,110.8925,False,False,False
28285,28285,28286,2023-07-12 15:25:00+05:30,2023-07-12 15:25:00+05:30,2023-07-13 09:15:00+05:30,112.4,110.91999999999999,True,True,False
28321,28321,28322,2023-07-13 12:10:00+05:30,2023-07-13 12:10:00+05:30,2023-07-13 12:15:00+05:30,112.45,112.4125,False,False,False
28323,28323,28324,2023-07-13 12:20:00+05:30,2023-07-13 12:20:00+05:30,2023-07-13 12:25:00+05:30,112.5,112.4325,False,False,False
28333,28333,28334,2023-07-13 13:10:00+05:30,2023-07-13 13:10:00+05:30,2023-07-13 13:15:00+05:30,112.35,112.33250000000001,False,False,False
28358,28361,28362,2023-07-13 15:15:00+05:30,2023-07-14 09:15:00+05:30,2023-07-14 09:20:00+05:30,111.75,111.535,True,False,False
28360,28360,28361,2023-07-13 15:25:00+05:30,2023-07-13 15:25:00+05:30,2023-07-14 09:15:00+05:30,112.1,111.43999999999998,True,True,False
28383,28383,28384,2023-07-14 11:05:00+05:30,2023-07-14 11:05:00+05:30,2023-07-14 11:10:00+05:30,111.9,111.55499999999999,False,False,False
28418,28418,28419,2023-07-14 14:00:00+05:30,2023-07-14 14:00:00+05:30,2023-07-14 14:05:00+05:30,112.65,112.1125,False,False,False
28488,28491,28492,2023-07-17 13:35:00+05:30,2023-07-17 13:50:00+05:30,2023-07-17 13:55:00+05:30,115.0,114.95750000000001,False,False,False
28530,28530,28531,2023-07-18 10:50:00+05:30,2023-07-18 10:50:00+05:30,2023-07-18 10:55:00+05:30,113.8,113.7875,False,False,False
28573,28575,28576,2023-07-18 14:25:00+05:30,2023-07-18 14:35:00+05:30,2023-07-18 14:40:00+05:30,113.15,113.1875,False,False,False
28583,28586,28587,2023-07-18 15:15:00+05:30,2023-07-19 09:15:00+05:30,2023-07-19 09:20:00+05:30,113.25,113.095,True,False,False
28618,28618,28619,2023-07-19 11:55:00+05:30,2023-07-19 11:55:00+05:30,2023-07-19 12:00:00+05:30,113.05,112.91999999999999,False,False,False
28630,28631,28632,2023-07-19 12:55:00+05:30,2023-07-19 13:00:00+05:30,2023-07-19 13:05:00+05:30,113.05,113.03,False,False,False
28640,28643,28644,2023-07-19 13:45:00+05:30,2023-07-19 14:00:00+05:30,2023-07-19 14:05:00+05:30,113.1,113.0875,False,False,False
28649,28649,28650,2023-07-19 14:30:00+05:30,2023-07-19 14:30:00+05:30,2023-07-19 14:35:00+05:30,113.1,113.05,False,False,False
28654,28654,28655,2023-07-19 14:55:00+05:30,2023-07-19 14:55:00+05:30,2023-07-19 15:00:00+05:30,113.2,113.075,False,False,False
28658,28661,28662,2023-07-19 15:15:00+05:30,2023-07-20 09:15:00+05:30,2023-07-20 09:20:00+05:30,113.25,113.09499999999998,True,False,False
28662,28662,28663,2023-07-20 09:20:00+05:30,2023-07-20 09:20:00+05:30,2023-07-20 09:25:00+05:30,113.5,113.12250000000002,False,False,False
28692,28694,28695,2023-07-20 11:50:00+05:30,2023-07-20 12:00:00+05:30,2023-07-20 12:05:00+05:30,113.1,113.09750000000001,False,False,False
28697,28697,28698,2023-07-20 12:15:00+05:30,2023-07-20 12:15:00+05:30,2023-07-20 12:20:00+05:30,113.2,113.07000000000001,False,False,False
28709,28709,28710,2023-07-20 13:15:00+05:30,2023-07-20 13:15:00+05:30,2023-07-20 13:20:00+05:30,113.4,113.16749999999999,False,False,False
28713,28714,28715,2023-07-20 13:35:00+05:30,2023-07-20 13:40:00+05:30,2023-07-20 13:45:00+05:30,113.4,113.215,False,False,False
28719,28719,28720,2023-07-20 14:05:00+05:30,2023-07-20 14:05:00+05:30,2023-07-20 14:10:00+05:30,113.4,113.30250000000001,False,False,False
28730,28730,28731,2023-07-20 15:00:00+05:30,2023-07-20 15:00:00+05:30,2023-07-20 15:05:00+05:30,113.4,113.28999999999999,False,False,False
28733,28733,28734,2023-07-20 15:15:00+05:30,2023-07-20 15:15:00+05:30,2023-07-20 15:20:00+05:30,113.35,113.29249999999999,False,False,False
28734,28734,28735,2023-07-20 15:20:00+05:30,2023-07-20 15:20:00+05:30,2023-07-20 15:25:00+05:30,113.35,113.29,False,False,False
28762,28764,28765,2023-07-21 11:25:00+05:30,2023-07-21 11:35:00+05:30,2023-07-21 11:40:00+05:30,112.55,112.51000000000002,False,False,False
28765,28765,28766,2023-07-21 11:40:00+05:30,2023-07-21 11:40:00+05:30,2023-07-21 11:45:00+05:30,113.85,112.55999999999999,False,False,False
28799,28799,28800,2023-07-21 14:30:00+05:30,2023-07-21 14:30:00+05:30,2023-07-21 14:35:00+05:30,113.55,113.4725,False,False,False
28850,28850,28851,2023-07-24 12:30:00+05:30,2023-07-24 12:30:00+05:30,2023-07-24 12:35:00+05:30,111.35,111.31499999999998,False,False,False
28869,28870,28871,2023-07-24 14:05:00+05:30,2023-07-24 14:10:00+05:30,2023-07-24 14:15:00+05:30,111.9,111.79249999999999,False,False,False
28876,28876,28877,2023-07-24 14:40:00+05:30,2023-07-24 14:40:00+05:30,2023-07-24 14:45:00+05:30,112.15,111.955,False,False,False
28881,28881,28882,2023-07-24 15:05:00+05:30,2023-07-24 15:05:00+05:30,2023-07-24 15:10:00+05:30,112.05,112.02749999999999,False,False,False
28885,28888,28889,2023-07-24 15:25:00+05:30,2023-07-25 09:25:00+05:30,2023-07-25 09:30:00+05:30,112.5,111.99000000000001,True,False,False
28958,28961,28962,2023-07-25 15:15:00+05:30,2023-07-26 09:15:00+05:30,2023-07-26 09:20:00+05:30,116.1,115.85249999999999,True,False,False
28998,28999,29000,2023-07-26 12:20:00+05:30,2023-07-26 12:25:00+05:30,2023-07-26 12:30:00+05:30,116.0,115.85499999999999,False,False,False
29030,29033,29034,2023-07-26 15:00:00+05:30,2023-07-26 15:15:00+05:30,2023-07-26 15:20:00+05:30,116.4,116.4125,False,False,False
29035,29036,29037,2023-07-26 15:25:00+05:30,2023-07-27 09:15:00+05:30,2023-07-27 09:20:00+05:30,116.85,116.39500000000001,True,False,False
29084,29084,29085,2023-07-27 13:15:00+05:30,2023-07-27 13:15:00+05:30,2023-07-27 13:20:00+05:30,117.1,116.77250000000001,False,False,False
29089,29089,29090,2023-07-27 13:40:00+05:30,2023-07-27 13:40:00+05:30,2023-07-27 13:45:00+05:30,116.95,116.75249999999998,False,False,False
29107,29110,29111,2023-07-27 15:10:00+05:30,2023-07-27 15:25:00+05:30,2023-07-28 09:15:00+05:30,116.6,116.32749999999999,True,True,False
29109,29109,29110,2023-07-27 15:20:00+05:30,2023-07-27 15:20:00+05:30,2023-07-27 15:25:00+05:30,116.35,116.26750000000001,False,False,False
29147,29148,29149,2023-07-28 12:15:00+05:30,2023-07-28 12:20:00+05:30,2023-07-28 12:25:00+05:30,115.85,115.595,False,False,False
29175,29176,29177,2023-07-28 14:35:00+05:30,2023-07-28 14:40:00+05:30,2023-07-28 14:45:00+05:30,116.75,116.66,False,False,False
29185,29186,29187,2023-07-28 15:25:00+05:30,2023-07-31 09:15:00+05:30,2023-07-31 09:20:00+05:30,117.75,116.835,True,False,False
29214,29214,29215,2023-07-31 11:35:00+05:30,2023-07-31 11:35:00+05:30,2023-07-31 11:40:00+05:30,119.7,119.41749999999999,False,False,False
29228,29228,29229,2023-07-31 12:45:00+05:30,2023-07-31 12:45:00+05:30,2023-07-31 12:50:00+05:30,119.9,119.54250000000002,False,False,False
29240,29243,29244,2023-07-31 13:45:00+05:30,2023-07-31 14:00:00+05:30,2023-07-31 14:05:00+05:30,119.6,119.29249999999999,False,False,False
29259,29261,29262,2023-07-31 15:20:00+05:30,2023-08-01 09:15:00+05:30,2023-08-01 09:20:00+05:30,120.15,119.42250000000001,True,False,False
29297,29300,29301,2023-08-01 12:15:00+05:30,2023-08-01 12:30:00+05:30,2023-08-01 12:35:00+05:30,119.55,119.48750000000003,False,False,False
29301,29301,29302,2023-08-01 12:35:00+05:30,2023-08-01 12:35:00+05:30,2023-08-01 12:40:00+05:30,119.45,119.415,False,False,False
29317,29320,29321,2023-08-01 13:55:00+05:30,2023-08-01 14:10:00+05:30,2023-08-01 14:15:00+05:30,119.85,119.71,False,False,False
29356,29356,29357,2023-08-02 10:55:00+05:30,2023-08-02 10:55:00+05:30,2023-08-02 11:00:00+05:30,116.9,116.88,False,False,False
29357,29357,29358,2023-08-02 11:00:00+05:30,2023-08-02 11:00:00+05:30,2023-08-02 11:05:00+05:30,117.0,116.84750000000001,False,False,False
29408,29408,29409,2023-08-02 15:15:00+05:30,2023-08-02 15:15:00+05:30,2023-08-02 15:20:00+05:30,115.4,115.20249999999999,False,False,False
29409,29409,29410,2023-08-02 15:20:00+05:30,2023-08-02 15:20:00+05:30,2023-08-02 15:25:00+05:30,115.35,115.18500000000002,False,False,False
29411,29413,29414,2023-08-03 09:15:00+05:30,2023-08-03 09:25:00+05:30,2023-08-03 09:30:00+05:30,115.2,115.175,False,False,False
29460,29463,29464,2023-08-03 13:20:00+05:30,2023-08-03 13:35:00+05:30,2023-08-03 13:40:00+05:30,114.6,114.45,False,False,False
29464,29464,29465,2023-08-03 13:40:00+05:30,2023-08-03 13:40:00+05:30,2023-08-03 13:45:00+05:30,114.35,114.35249999999999,False,False,False
29470,29470,29471,2023-08-03 14:10:00+05:30,2023-08-03 14:10:00+05:30,2023-08-03 14:15:00+05:30,114.25,114.2675,False,False,False
29473,29474,29475,2023-08-03 14:25:00+05:30,2023-08-03 14:30:00+05:30,2023-08-03 14:35:00+05:30,114.25,114.245,False,False,False
29533,29533,29534,2023-08-04 13:10:00+05:30,2023-08-04 13:10:00+05:30,2023-08-04 13:15:00+05:30,115.5,115.42999999999999,False,False,False
29538,29540,29541,2023-08-04 13:35:00+05:30,2023-08-04 13:45:00+05:30,2023-08-04 13:50:00+05:30,115.55,115.50500000000002,False,False,False
29543,29546,29547,2023-08-04 14:00:00+05:30,2023-08-04 14:15:00+05:30,2023-08-04 14:20:00+05:30,115.55,115.4825,False,False,False
29558,29561,29562,2023-08-04 15:15:00+05:30,2023-08-07 09:15:00+05:30,2023-08-07 09:20:00+05:30,115.5,115.47999999999999,True,False,False
29570,29573,29574,2023-08-07 10:00:00+05:30,2023-08-07 10:15:00+05:30,2023-08-07 10:20:00+05:30,115.2,115.17750000000001,False,False,False
29608,29608,29609,2023-08-07 13:10:00+05:30,2023-08-07 13:10:00+05:30,2023-08-07 13:15:00+05:30,115.15,115.125,False,False,False
29616,29617,29618,2023-08-07 13:50:00+05:30,2023-08-07 13:55:00+05:30,2023-08-07 14:00:00+05:30,115.45,115.3175,False,False,False
29620,29620,29621,2023-08-07 14:10:00+05:30,2023-08-07 14:10:00+05:30,2023-08-07 14:15:00+05:30,115.45,115.35499999999999,False,False,False
29630,29633,29634,2023-08-07 15:00:00+05:30,2023-08-07 15:15:00+05:30,2023-08-07 15:20:00+05:30,115.3,115.2825,False,False,False
29634,29634,29635,2023-08-07 15:20:00+05:30,2023-08-07 15:20:00+05:30,2023-08-07 15:25:00+05:30,115.3,115.24749999999999,False,False,False
29636,29636,29637,2023-08-08 09:15:00+05:30,2023-08-08 09:15:00+05:30,2023-08-08 09:20:00+05:30,115.3,115.22999999999999,False,False,False
29678,29678,29679,2023-08-08 12:45:00+05:30,2023-08-08 12:45:00+05:30,2023-08-08 12:50:00+05:30,114.85,114.71000000000001,False,False,False
29697,29697,29698,2023-08-08 14:20:00+05:30,2023-08-08 14:20:00+05:30,2023-08-08 14:25:00+05:30,114.9,114.88250000000001,False,False,False
29715,29715,29716,2023-08-09 09:35:00+05:30,2023-08-09 09:35:00+05:30,2023-08-09 09:40:00+05:30,114.8,114.62250000000002,False,False,False
29749,29750,29751,2023-08-09 12:25:00+05:30,2023-08-09 12:30:00+05:30,2023-08-09 12:35:00+05:30,113.75,113.67499999999998,False,False,False
29758,29758,29759,2023-08-09 13:10:00+05:30,2023-08-09 13:10:00+05:30,2023-08-09 13:15:00+05:30,114.6,113.78,False,False,False
29786,29787,29788,2023-08-10 09:15:00+05:30,2023-08-10 09:20:00+05:30,2023-08-10 09:25:00+05:30,116.15,115.85500000000002,False,False,False
29801,29804,29805,2023-08-10 10:30:00+05:30,2023-08-10 10:45:00+05:30,2023-08-10 10:50:00+05:30,116.3,116.25250000000001,False,False,False
29815,29815,29816,2023-08-10 11:40:00+05:30,2023-08-10 11:40:00+05:30,2023-08-10 11:45:00+05:30,116.85,116.3625,False,False,False
29826,29829,29830,2023-08-10 12:35:00+05:30,2023-08-10 12:50:00+05:30,2023-08-10 12:55:00+05:30,116.6,116.4875,False,False,False
29844,29844,29845,2023-08-10 14:05:00+05:30,2023-08-10 14:05:00+05:30,2023-08-10 14:10:00+05:30,116.45,116.3925,False,False,False
29855,29855,29856,2023-08-10 15:00:00+05:30,2023-08-10 15:00:00+05:30,2023-08-10 15:05:00+05:30,116.45,116.38250000000001,False,False,False
29859,29859,29860,2023-08-10 15:20:00+05:30,2023-08-10 15:20:00+05:30,2023-08-10 15:25:00+05:30,116.4,116.4025,False,False,False
29862,29865,29866,2023-08-11 09:20:00+05:30,2023-08-11 09:35:00+05:30,2023-08-11 09:40:00+05:30,116.65,116.375,False,False,False
29882,29882,29883,2023-08-11 11:00:00+05:30,2023-08-11 11:00:00+05:30,2023-08-11 11:05:00+05:30,117.1,116.57000000000001,False,False,False
29926,29927,29928,2023-08-11 14:40:00+05:30,2023-08-11 14:45:00+05:30,2023-08-11 14:50:00+05:30,117.15,117.13250000000001,False,False,False
